              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]    Re{GreenF_1}[1,2]    Im{GreenF_1}[1,2]    Re{GreenF_1}[2,2]    Im{GreenF_1}[2,2]
     0.10449850235777     0.29476233671656    -0.58096015035180     0.65723396687998    -0.26347229173309    -0.00443851150839    -0.21070269715578    -0.41122082450726    -0.11838787347720
     0.31349550707332     0.31970299208381    -0.41548736469948     0.55060686700484    -0.34783898035589     0.04480321314776    -0.35151378266673    -0.34511602575096    -0.22925489653658
     0.52249251178887     0.27800451124021    -0.36073914378146     0.42401830534115    -0.36949936757951     0.04223681041201    -0.38379001940382    -0.27727975640728    -0.28770099396744
     0.73148951650442     0.23913435404597    -0.32750940318265     0.33235077678555    -0.35714063613552     0.03269074248853    -0.38332899245671    -0.22217222457878    -0.31302584189758
     0.94048652121997     0.20816441734642    -0.30336014278801     0.26988861315042    -0.33545628011990     0.02412581331350    -0.37063004377072    -0.17990448374189    -0.31980438725703
     1.14948352593552     0.18254019441165    -0.28372552192807     0.22495451165293    -0.31247092678181     0.01752982476718    -0.35298414655768    -0.14735170480364    -0.31621629049577
     1.35848053065106     0.16182769155360    -0.26733224868306     0.19266358012138    -0.29123774637033     0.01261403005253    -0.33414361354371    -0.12271898477514    -0.30740907897714
     1.56747753536661     0.14482118248561    -0.25323689593036     0.16857371543845    -0.27255605525875     0.00897155491255    -0.31572244683958    -0.10387919281119    -0.29623017121893
     1.77647454008216     0.13049171652896    -0.24078434171792     0.14972532587769    -0.25624764464165     0.00627024905857    -0.29830614977916    -0.08917791028832    -0.28411024450837
     1.98547154479771     0.11820826628390    -0.22957956875953     0.13444755767709    -0.24193151286133     0.00425831797499    -0.28209766749251    -0.07750734208881    -0.27181295217840
     2.19446854951326     0.10759288182084    -0.21939451418933     0.12179630845829    -0.22926934542389     0.00274752515281    -0.26715363520503    -0.06812316434389    -0.25978074939432
     2.40346555422881     0.09838232604823    -0.21008767839141     0.11117747533116    -0.21799670660123     0.00159965185306    -0.25345626933610    -0.06049634825019    -0.24826925682403
     2.61246255894436     0.09036162662212    -0.20155637822008     0.10216748619968    -0.20790481137326     0.00071541993638    -0.24094146532029    -0.05423232995608    -0.23740981284172
     2.82145956365990     0.08334351413645    -0.19371454838104     0.09444081483021    -0.19882257736256     0.00002473869513    -0.22951794768902    -0.04903016255401    -0.22725069752666
     3.03045656837545     0.07716562160222    -0.18648496658340     0.08774134926315    -0.19060628200042    -0.00052150965089    -0.21908268514886    -0.04465937430857    -0.21778844945712
     3.23945357309100     0.07169102670205    -0.17979778271788     0.08186827939842    -0.18313422485254    -0.00095786198930    -0.20953203671556    -0.04094405472940    -0.20899075533871
     3.44845057780655     0.06680738914069    -0.17359088993257     0.07666594779167    -0.17630358201294    -0.00130891805221    -0.20076856679384    -0.03775043467483    -0.20081176788250
     3.65744758252210     0.06242426653641    -0.16781023952784     0.07201488809270    -0.17002798275326    -0.00159255118784    -0.19270437120351    -0.03497686424475    -0.19320142520549
     3.86644458723765     0.05846945616358    -0.16240958919280     0.06782378718340    -0.16423527679685    -0.00182205849874    -0.18526204674805    -0.03254583236772    -0.18611055696855
     4.07544159195319     0.05488521817796    -0.15734975841654     0.06402261097844    -0.15886539196209    -0.00200757576291    -0.17837429904233    -0.03039777733344    -0.17949331048777
     4.28443859666874     0.05162490888549    -0.15259762170736     0.06055704144831    -0.15386832610975    -0.00215700381311    -0.17198290057598    -0.02848640959925    -0.17330801924333
     4.49343560138429     0.04865024397874    -0.14812504785105     0.05738419169452    -0.14920233799954    -0.00227661882715    -0.16603744168706    -0.02677525290458    -0.16751725263100
     4.70243260609984     0.04592921031275    -0.14390792054062     0.05446944004292    -0.14483237993280    -0.00237148116049    -0.16049411505642    -0.02523512717993    -0.16208749325511
     4.91142961081539     0.04343454247539    -0.13992530699350     0.05178416954076    -0.14072878589903    -0.00244571639749    -0.15531464278353    -0.02384233541325    -0.15698868960736
     5.12042661553094     0.04114264490271    -0.13615879254063     0.04930419657933    -0.13686620489338    -0.00250271489707    -0.15046537853698    -0.02257736279448    -0.15219380802621
     5.32942362024649     0.03903284203180    -0.13259197055392     0.04700869855953    -0.13322275344862    -0.00254527847232    -0.14591657782014    -0.02142394103478    -0.14767843595395
     5.53842062496203     0.03708685749230    -0.12921006359104     0.04487948805869    -0.12977935387759    -0.00257573180561    -0.14164181270052    -0.02036836921102    -0.14342045036536
