              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.43887821137750    -1.43073985234628     0.41056097189561    -0.36854477801125     0.24955516716830    -4.12748335448383     1.39910489888883    -0.45438615768802
     0.31349550707332    -0.07141652530944    -1.16859315460378     0.36558862822929    -0.36568274873418    -0.96623060608758    -2.48647300108170     1.25140265376221    -0.79417743231494
     0.52249251178887    -0.24148609787547    -1.09531002346335     0.34075659412031    -0.43268459508655    -0.96732744028323    -1.98744253349448     1.02642149549984    -0.99735776866212
     0.73148951650442    -0.34375006531967    -1.06465243678778     0.31196021038704    -0.49035964885811    -0.92330154973023    -1.72976174220739     0.81313932116569    -1.08346985435545
     0.94048652121997    -0.41265625190203    -1.04435894255063     0.28160657380897    -0.53471485246622    -0.88513481956922    -1.56372107744511     0.63854060279082    -1.10405181131592
     1.14948352593552    -0.46238965480048    -1.02618497136346     0.24984130084981    -0.56821062493711    -0.85370812064784    -1.44261936474808     0.49871448469266    -1.09193114198806
     1.35848053065106    -0.49823808324278    -1.00833730631900     0.21894196355296    -0.59158756277893    -0.82785435401559    -1.35047888174428     0.38940369079580    -1.06427944222889
     1.56747753536661    -0.52418882304013    -0.99084177423732     0.18989762949977    -0.60705484944754    -0.80583323346873    -1.27768353354620     0.30366723489986    -1.03015857489302
     1.77647454008216    -0.54301722277979    -0.97396172009398     0.16293589209810    -0.61659899379561    -0.78637100223241    -1.21828009358678     0.23559380566351    -0.99397768705404
     1.98547154479771    -0.55649201642714    -0.95785849646625     0.13814241571585    -0.62158609142424    -0.76868706480409    -1.16863048902017     0.18094768899506    -0.95791985784031
     2.19446854951326    -0.56576593358746    -0.94260340800105     0.11559851621137    -0.62298889019680    -0.75229962334466    -1.12641415010628     0.13671929362085    -0.92309094347625
     2.40346555422881    -0.57166029746140    -0.92821422265408     0.09533564353239    -0.62158599483507    -0.73688990459686    -1.09003713778237     0.10068990968058    -0.89002169625920
     2.61246255894436    -0.57481263088476    -0.91467279159969     0.07729752280998    -0.61803601803500    -0.72223408566913    -1.05832844802829     0.07116981618578    -0.85891574645177
     2.82145956365990    -0.57574063767556    -0.90193464780287     0.06134644654054    -0.61288915066506    -0.70817063291244    -1.03039065719986     0.04684959900882    -0.82979205140441
     3.03045656837545    -0.57486929259592    -0.88993768510086     0.04729357618817    -0.60658763637567    -0.69458244800587    -1.00552212222318     0.02670753835028    -0.80257204076443
     3.23945357309100    -0.57254565072174    -0.87861059275832     0.03493110971843    -0.59947334117094    -0.68138514468062    -0.98317022284750     0.00994429964961    -0.77713212317034
