              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]     Re{SelfE_1}[1,2]     Im{SelfE_1}[1,2]     Re{SelfE_1}[2,2]     Im{SelfE_1}[2,2]
     0.10449850235777    25.87136308314662    -0.04323677937779    25.66572542460958    -0.04286598792783    27.67233137676297    -0.03442777321698    27.97113793150310    -0.03824546280725
     0.31349550707332    25.86784667255655    -0.12117238851519    25.65459253612722    -0.12399275048908    27.67522938298807    -0.09747391628617    27.98291072892309    -0.10872636914710
     0.52249251178887    25.85989362746854    -0.19208400123995    25.63645548575988    -0.19981999687567    27.67786942047816    -0.15404728346367    27.99960446660089    -0.17010383567249
     0.73148951650442    25.84978175946840    -0.25723430219693    25.61146062331423    -0.26921278783245    27.67936907121678    -0.20585157517649    28.01825721172208    -0.22440683929335
     0.94048652121997    25.83549940935706    -0.31641746516134    25.58256566517678    -0.32757002276258    27.67985336748029    -0.25122830095892    28.03518408350498    -0.27079116033006
     1.14948352593552    25.81896042551493    -0.37214219154328    25.55444596928970    -0.38241774435807    27.67949403351082    -0.29549478208158    28.05352082496862    -0.31567354506395
     1.35848053065106    25.80058386471709    -0.42160070542033    25.52519592450220    -0.43268125146628    27.67948996688513    -0.33541534212232    28.07122413212306    -0.35558421612944
     1.56747753536661    25.78131301096125    -0.46612409498423    25.49378096425155    -0.47864430471934    27.67941105197623    -0.37130712441514    28.08791610105514    -0.39040335779962
     1.77647454008216    25.76169531278090    -0.50745012767499    25.46068689543478    -0.52083044043819    27.67872578546180    -0.40464146624734    28.10377178064215    -0.42178928632334
     1.98547154479771    25.74180316035411    -0.54615588451303    25.42683963937147    -0.55928968715003    27.67730696003098    -0.43626923900912    28.11895744105752    -0.45109935640175
     2.19446854951326    25.72153858683310    -0.58204198178736    25.39300574086648    -0.59385982095857    27.67531372402846    -0.46628959476402    28.13358650750389    -0.47891256171508
