              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]    Re{GreenF_1}[1,2]    Im{GreenF_1}[1,2]    Re{GreenF_1}[2,2]    Im{GreenF_1}[2,2]
     0.10449850235777     0.29420130156492    -0.58068622391283     0.65743318523736    -0.26402561704768    -0.00245268708978    -0.20982111655483    -0.41066018231221    -0.11803063992581
     0.31349550707332     0.31950195557998    -0.41563702393484     0.55038928501176    -0.34743775781626     0.04499770857006    -0.35148582248683    -0.34497924838797    -0.22898466817365
     0.52249251178887     0.27791740592934    -0.36077768806005     0.42377363645134    -0.36911751230849     0.04210107951343    -0.38382526566226    -0.27735835368756    -0.28760343085425
     0.73148951650442     0.23925497872304    -0.32747220801753     0.33298359098004    -0.35666331430711     0.03252106658972    -0.38339615482780    -0.22219074126657    -0.31304792263815
     0.94048652121997     0.20807544581236    -0.30353020895265     0.27050756718710    -0.33509630945649     0.02392590562559    -0.37067464070178    -0.17989450838600    -0.31969469451392
     1.14948352593552     0.18245246220867    -0.28398272659955     0.22614976162541    -0.31262856852854     0.01734201015523    -0.35306036056739    -0.14739848317922    -0.31622761108760
     1.35848053065106     0.16177760916033    -0.26759304405736     0.19359900250964    -0.29190500013354     0.01243189259835    -0.33426732307944    -0.12268566046159    -0.30748627608427
     1.56747753536661     0.14479195378804    -0.25347283690767     0.16889371071148    -0.27337687095648     0.00878605057203    -0.31585534449921    -0.10375075697452    -0.29625884879626
     1.77647454008216     0.13046161764488    -0.24098942842990     0.14960716651790    -0.25694242039291     0.00608889483665    -0.29841506872607    -0.08901802149938    -0.28405270937140
     1.98547154479771     0.11816199946546    -0.22974889244010     0.13419050553350    -0.24240728456552     0.00409107435995    -0.28217269444013    -0.07737490577513    -0.27169341200934
     2.19446854951326     0.10752535153337    -0.21952087436572     0.12160115995688    -0.22955801605013     0.00259731880139    -0.26720081601458    -0.06804363106527    -0.25964103030586
     2.40346555422881     0.09829761918389    -0.21016550463069     0.11111456359518    -0.21817422024237     0.00146270117599    -0.25348700136725    -0.06046750994581    -0.24814213411717
     2.61246255894436     0.09026917634032    -0.20158507103712     0.10222035813956    -0.20804178437028     0.00058533609376    -0.24096605096147    -0.05423863326448    -0.23731169362245
     2.82145956365990     0.08325400901701    -0.19369910154490     0.09455674899665    -0.19896557837010    -0.00010400613198    -0.22954327279356    -0.04905384886448    -0.22718437575959
     3.03045656837545     0.07708812917170    -0.18643460332424     0.08786537876950    -0.19077689973759    -0.00065200018102    -0.21911222915144    -0.04468626696207    -0.21774864558373
     3.23945357309100     0.07163160800590    -0.17972386073216     0.08195954413243    -0.18333539588876    -0.00109066699616    -0.20956676493458    -0.04096532815728    -0.20896897065647
     3.44845057780655     0.06676887012067    -0.17350495129251     0.07670191121190    -0.17652722732395    -0.00144278053536    -0.20080792354339    -0.03776217992698    -0.20079946704851
     3.65744758252210     0.06240669319334    -0.16772260297090     0.07198910829464    -0.17026134770295    -0.00172526155974    -0.19274706754337    -0.03497878182963    -0.19319167417476
     3.86644458723765     0.05847084035557    -0.16232855373632     0.06774123993175    -0.16446524566042    -0.00195119629325    -0.18530658443938    -0.03253981383591    -0.18609857365149
     4.07544159195319     0.05490231573533    -0.15728132059788     0.06389485091238    -0.15908092641389    -0.00213100845698    -0.17841927177944    -0.03038672518000    -0.17947637727225
     4.28443859666874     0.05165389105942    -0.15254555316626     0.06039825334268    -0.15406149123365    -0.00227314723502    -0.17202713770867    -0.02847340085723    -0.17328509294136
     4.49343560138429     0.04868720767053    -0.14809118522487     0.05720843523307    -0.14936841157213    -0.00238451333480    -0.16608005303189    -0.02676302806750    -0.16748848643897
     4.70243260609984     0.04597052372198    -0.14389255079265     0.05428900453744    -0.14496945423305    -0.00247074819448    -0.16053448021708    -0.02522583620499    -0.16205378950168
     4.91142961081539     0.04347704887093    -0.13992756794486     0.05160879843524    -0.14083715325322    -0.00253645150207    -0.15535237380418    -0.02383746296608    -0.15695133653546
     5.12042661553094     0.04118375675343    -0.13617704058017     0.04914091419883    -0.13694770993055    -0.00258535835278    -0.15050027346281    -0.02257776431190    -0.15215421397736
     5.32942362024649     0.03907055771669    -0.13262409176967     0.04686200576681    -0.13328021179847    -0.00262048982140    -0.14594857496712    -0.02142993724926    -0.14763795310121
     5.53842062496203     0.03711972817047    -0.12925372086399     0.04475174890963    -0.12981608031596    -0.00264428251870    -0.14167095044192    -0.02037986303462    -0.14338027110312
     5.74741762967758     0.03531551450352    -0.12605246619489     0.04279241587476    -0.12653867769315    -0.00265869943668    -0.13764388700198    -0.01941560656571    -0.13936085444489
     5.95641463439313     0.03364385127419    -0.12300815209767     0.04096852418422    -0.12343302181143    -0.00266532345723    -0.13384631618291    -0.01852702769698    -0.13556117546255
     6.16541163910868     0.03209215192282    -0.12010970001573     0.03926653868023    -0.12048557327762    -0.00266543491096    -0.13025931173033    -0.01770547407350    -0.13196433377649
     6.37440864382423     0.03064914456372    -0.11734698641501     0.03767461437905    -0.11768407008460    -0.00266007482289    -0.12686583857383    -0.01694353453354    -0.12855491585031
     6.58340564853978     0.02930473571852    -0.11471073384529     0.03618237252044    -0.11501739368399    -0.00265009568313    -0.12365054037938    -0.01623483851245    -0.12531886801362
     6.79240265325532     0.02804989183719    -0.11219242489517     0.03478070485096    -0.11247545604635    -0.00263620164345    -0.12059955665895    -0.01557389115618    -0.12224337989861
     7.00139965797087     0.02687653294690    -0.10978423172749     0.03346160260815    -0.11004910121307    -0.00261897997279    -0.11770036310760    -0.01495593672124    -0.11931677646151
     7.21039666268642     0.02577743549111    -0.10747895617775     0.03221800741943    -0.10773001738382    -0.00259892544199    -0.11494163074030    -0.01437684477009    -0.11652841756253
     7.41939366740197     0.02474614296481    -0.10526997712276     0.03104368173486    -0.10551065720198    -0.00257645909542    -0.11231310071464    -0.01383301499137    -0.11386860456481
     7.62839067211752     0.02377688374288    -0.10315120304193     0.02993309664740    -0.10338416487643    -0.00255194263827    -0.10980547259849    -0.01332129739597    -0.11132849366865
     7.83738767683307     0.02286449584394    -0.10111702851583     0.02888133512185    -0.10134430934221    -0.00252568944577    -0.10741030440651    -0.01283892529763    -0.10890001579715
     8.04638468154861     0.02200435847046    -0.09916229394675     0.02788400879932    -0.09938542298025    -0.00249797300026    -0.10511992310309    -0.01238345897504    -0.10657580287567
     8.25538168626416     0.02119233013998    -0.09728224810389     0.02693718668467    -0.09750234556023    -0.00246903338796    -0.10292734449479    -0.01195273828171    -0.10434912030934
     8.46437869097971     0.02042469314969    -0.09547251328050     0.02603733416882    -0.09569037313278    -0.00243908234352    -0.10082620158991    -0.01154484276184    -0.10221380541892
     8.67337569569526     0.01969810403904    -0.09372905294948     0.02518126098745    -0.09394521161878    -0.00240830721335    -0.09881068060685    -0.01115805806490    -0.10016421154597
     8.88237270041081     0.01900954964842    -0.09204814183534     0.02436607686248    -0.09226293482797    -0.00237687411616    -0.09687546388597    -0.01079084764418    -0.09819515749600
     9.09136970512636     0.01835630832892    -0.09042633833063     0.02358915371736    -0.09063994662937    -0.00234493050746    -0.09501567902101    -0.01044182888507    -0.09630188195916
     9.30036670984191     0.01773591583616    -0.08886045917623     0.02284809349245    -0.08907294698317    -0.00231260729966    -0.09322685357969    -0.01010975294450    -0.09448000253200
     9.50936371455745     0.01714613543811    -0.08734755630934     0.02214070071329    -0.08755890153506    -0.00228002064861    -0.09150487483175    -0.00979348769669    -0.09272547895830
     9.71836071927300     0.01658493178019    -0.08588489576788     0.02146495908053    -0.08609501447252    -0.00224727348595    -0.08984595394992    -0.00949200327748    -0.09103458021195
     9.92735772398855     0.01605044807388    -0.08446993852919     0.02081901145401    -0.08467870434885    -0.00221445685504    -0.08824659419586    -0.00920435980185    -0.08940385505826
    10.13635472870410     0.01554098620620    -0.08310032314979     0.02020114269594    -0.08330758258741    -0.00218165109127    -0.08670356264581    -0.00892969689816    -0.08783010574655
    10.34535173341965     0.01505498940260    -0.08177385007211     0.01960976492013    -0.08197943439668    -0.00214892687613    -0.08521386505604    -0.00866722476205    -0.08631036451239
    10.55434873813520     0.01459102711155    -0.08048846746022     0.01904340476374    -0.08069220183962    -0.00211634618628    -0.08377472350558    -0.00841621648203    -0.08484187258833
    10.76334574285074     0.01414778181617    -0.07924225843176     0.01850069236035    -0.07944396882271    -0.00208396315282    -0.08238355649411    -0.00817600143036    -0.08342206145084
    10.97234274756629     0.01372403751218    -0.07803342955657     0.01798035174413    -0.07823294778738    -0.00205182484211    -0.08103796120673    -0.00794595954784    -0.08204853605391
    11.18133975228184     0.01331866962441    -0.07686030049992     0.01748119246013    -0.07705746790733    -0.00201997196688    -0.07973569768995    -0.00772551638010    -0.08071905982547
    11.39033675699739     0.01293063616359    -0.07572129469638     0.01700210219286    -0.07591596461447    -0.00198843953425    -0.07847467471333    -0.00751413874715    -0.07943154122630
    11.59933376171294     0.01255896995182    -0.07461493094835     0.01654204025692    -0.07480697029446    -0.00195725743618    -0.07725293711694    -0.00731133094816    -0.07818402169198
    11.80833076642849     0.01220277176914    -0.07353981585268     0.01610003181975    -0.07372910601034    -0.00192645098717    -0.07606865446963    -0.00711663142005    -0.07697466479938
    12.01732777114404     0.01186120429403    -0.07249463696702     0.01567516274866    -0.07268107412879    -0.00189604141321    -0.07492011088356    -0.00692960978242    -0.07580174651681
    12.22632477585958     0.01153348672967    -0.07147815663667     0.01526657499260    -0.07166165173852    -0.00186604629576    -0.07380569585021    -0.00674986421246    -0.07466364641409
    12.43532178057513     0.01121889002279    -0.07048920641015     0.01487346242405    -0.07066968476352    -0.00183647997413    -0.07272389597928    -0.00657701910317    -0.07355883972303
    12.64431878529068     0.01091673259620    -0.06952668197947     0.01449506707897    -0.06970408268557    -0.00180735390961    -0.07167328753660    -0.00641072296583    -0.07248589015204
    12.85331579000623     0.01062637652726    -0.06858953858841     0.01413067574310    -0.06876381380211    -0.00177867701430    -0.07065252969056    -0.00625064654396    -0.07144344337092
    13.06231279472178     0.01034722411481    -0.06767678685779     0.01377961684126    -0.06784790095394    -0.00175045594748    -0.06966035838745    -0.00609648111152    -0.07043022109122
    13.27130979943733     0.01007871478548    -0.06678748898280     0.01344125759324    -0.06695541766633    -0.00172269538234    -0.06869558078593    -0.00594793693217    -0.06944501567731
    13.48030680415287     0.00982032229704    -0.06592075526305     0.01311500140561    -0.06608548465442    -0.00169539824544    -0.06775707019016    -0.00580474186002    -0.06848668523111
    13.68930380886842     0.00957155220432    -0.06507574092883     0.01280028547356    -0.06523726664934    -0.00166856593176    -0.06684376142699    -0.00566664006569    -0.06755414909952
    13.89830081358397     0.00933193955178    -0.06425164323711     0.01249657857027    -0.06440996951071    -0.00164219849600    -0.06595464662369    -0.00553339087225    -0.06664638376327
    14.10729781829952     0.00910104678381    -0.06344769879388     0.01220337900568    -0.06360283758274    -0.00161629482763    -0.06508877133320    -0.00540476769339    -0.06576241905863
    14.31629482301507     0.00887846179595    -0.06266318112996     0.01192021273668    -0.06281515129993    -0.00159085279445    -0.06424523100851    -0.00528055704934    -0.06490133472868
    14.52529182773062     0.00866379625956    -0.06189739835869     0.01164663161662    -0.06204622491694    -0.00156586940638    -0.06342316768286    -0.00516055769187    -0.06406225718334
    14.73428883244616     0.00845668381572    -0.06114969129458     0.01138221177406    -0.06129540461223    -0.00154134086960    -0.06262176712292    -0.00504457972599    -0.06324435668316
    14.94328583716171     0.00825677900685    -0.06041943106627     0.01112655208036    -0.06056206628897    -0.00151726284454    -0.06184025572343    -0.00493244396444    -0.06244684434026
    15.15228284187726     0.00806375514467    -0.05970601823573     0.01087927283070    -0.05984561449448    -0.00149363024623    -0.06107789863066    -0.00482398100765    -0.06166897017705
    15.36127984659281     0.00787730427215    -0.05900887958344     0.01064001417815    -0.05914547964267    -0.00147043784125    -0.06033399622428    -0.00471903094746    -0.06091001979622
    15.57027685130836     0.00769713440882    -0.05832746884654     0.01040843556957    -0.05846111833105    -0.00144767955575    -0.05960788361958    -0.00461744230512    -0.06016931374685
    15.77927385602391     0.00752297001866    -0.05766126259731     0.01018421319305    -0.05779200965530    -0.00142534951389    -0.05889892668629    -0.00451907190667    -0.05944620361462
    15.98827086073946     0.00735455028724    -0.05700976116377     0.00996704153164    -0.05713765610240    -0.00140344109582    -0.05820652172780    -0.00442378424143    -0.05874007197921
    16.19726786545500     0.00719162734983    -0.05637248679647     0.00975662832715    -0.05649758141435    -0.00138194776719    -0.05753009354202    -0.00433145050800    -0.05805032973605
    16.40626487017055     0.00703396789406    -0.05574898048848     0.00955269870313    -0.05587132790395    -0.00136086274272    -0.05686909193758    -0.00424194930093    -0.05737641383372
    16.61526187488610     0.00688134954466    -0.05513880527809     0.00935498972421    -0.05525845996037    -0.00134017908427    -0.05622299383908    -0.00415516488969    -0.05671778811315
    16.82425887960165     0.00673356114872    -0.05454154021642     0.00916325148284    -0.05465855669567    -0.00131988969695    -0.05559129806327    -0.00407098736777    -0.05607393876812
    17.03325588431720     0.00659040429130    -0.05395678275502     0.00897724869272    -0.05407121634445    -0.00129998765426    -0.05497352607225    -0.00398931333960    -0.05544437542285
    17.24225288903274     0.00645168815417    -0.05338414728991     0.00879675433972    -0.05349605412492    -0.00128046572393    -0.05436922119326    -0.00391004322989    -0.05482862938490
    17.45124989374830     0.00631723264733    -0.05282326313446     0.00862155407855    -0.05293269806064    -0.00126131677667    -0.05377794577674    -0.00383308309219    -0.05422625138983
    17.66024689846385     0.00618686743326    -0.05227377466942     0.00845144529276    -0.05238079316747    -0.00124253373461    -0.05319928094118    -0.00375834413806    -0.05363681184107
    17.86924390317939     0.00606042903841    -0.05173534078904     0.00828623193426    -0.05183999882080    -0.00122410950598    -0.05263282640391    -0.00368574067089    -0.05305989957921
    18.07824090789494     0.00593776255485    -0.05120763372763     0.00812572851016    -0.05130998525785    -0.00120603702909    -0.05207819838618    -0.00361519162643    -0.05249512009196
