              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.38475312401746    -1.21949396755091     0.30220237198152    -0.37692563427449    -0.68363524513791    -4.63450564813987     1.55709760639872    -0.50452139728096
     0.31349550707332    -0.07846719398981    -1.07654015439273     0.32634849372222    -0.37836713834931    -1.08882873111123    -2.38989853631603     1.30918300226334    -0.91327880139548
     0.52249251178887    -0.24846219755089    -1.02424941848562     0.30477402396071    -0.44294382748428    -1.01293784278883    -1.89896242835044     1.01689149853267    -1.11006137503996
     0.73148951650442    -0.35208124726217    -1.00214631075704     0.27421828355300    -0.49853901310675    -0.95047784860764    -1.65315496812939     0.76901826334445    -1.16998855654042
     0.94048652121997    -0.42077170057280    -0.98724089848205     0.24177651814682    -0.54056452128453    -0.90527304162296    -1.49566545138755     0.57998249001453    -1.16565941184469
     1.14948352593552    -0.47056706852678    -0.97188575430116     0.20906444330129    -0.57173480906453    -0.86988350523773    -1.38153479632585     0.43668887494898    -1.13448989473970
     1.35848053065106    -0.50576043174499    -0.95643769138332     0.17804741642148    -0.59288038358153    -0.84151607814881    -1.29461420186452     0.32864936051569    -1.09306936806413
     1.56747753536661    -0.53086249097215    -0.94133140707390     0.14952158399663    -0.60621398652994    -0.81778873187439    -1.22586997779339     0.24607032678201    -1.04900599052404
     1.77647454008216    -0.54902514075670    -0.92664496305141     0.12359501451995    -0.61379113145123    -0.79712310184580    -1.16978164900467     0.18179306681434    -1.00565277940277
     1.98547154479771    -0.56205402270782    -0.91243050682198     0.10021207476002    -0.61706572577684    -0.77858289316952    -1.12292550358404     0.13100017637437    -0.96443619141380
     2.19446854951326    -0.57101686613532    -0.89879059716866     0.07929776352457    -0.61706220668098    -0.76159323181757    -1.08309240058526     0.09041634332598    -0.92589246184189
     2.40346555422881    -0.57666123272282    -0.88582804400150     0.06074670184631    -0.61456072402452    -0.74576874895634    -1.04876541326872     0.05772129983937    -0.89013003058973
     2.61246255894436    -0.57959228175538    -0.87360111695126     0.04440577875864    -0.61018511378068    -0.73083356286728    -1.01883822613936     0.03120659107254    -0.85705188014127
     2.82145956365990    -0.58032478650375    -0.86211341678151     0.03008165295519    -0.60443512897993    -0.71658559874834    -0.99246906081410     0.00958139247361    -0.82647006589805
     3.03045656837545    -0.57929277198003    -0.85132560590701     0.01756150646937    -0.59770261587164    -0.70287759142989    -0.96900220314623    -0.00814400770658    -0.79816590811248
     3.23945357309100    -0.57685290816202    -0.84117320537435     0.00663331827277    -0.59028718729695    -0.68960389602165    -0.94792123217674    -0.02273484615168    -0.77192058551560
