[-0.22071069683985328 0.0 0.034034670039841286 -0.0; -0.0 0.17054860659827398 -0.0 0.03394433621341114; 0.034034684449865515 0.0 0.17092666985804428 -0.0; -0.0 0.03394435063005041 -0.0 -0.22048447166235796]	[-0.0024306424630787665 -0.0 0.000407067181866819 -0.0; -0.0 -0.0023870736227090163 -0.0 0.00040586724681742573; 0.00039522109374996424 -0.0 -0.0023921148991774763 -0.0; -0.0 0.00039401297197189203 -0.0 -0.0024262005352868807]
[-0.22053827409234567 0.0 0.03399905319660612 -0.0; -0.0 0.1704365541392754 -0.0 0.03390823167578405; 0.03399909640630566 0.0 0.17082085636662825 -0.0; -0.0 0.03390827488349224 -0.0 -0.22031214957944778]	[-0.007285509794586739 -0.0 0.0012080813843182037 -0.0; -0.0 -0.007153182842896691 -0.0 0.0012044944615304649; 0.0011962333185975488 -0.0 -0.0071700856863875645 -0.0; -0.0 0.0011926381130615822 -0.0 -0.0072717498253345725]
[-0.22019445267433302 0.0 0.033928100268811046 -0.0; -0.0 0.170214470045555 -0.0 0.03383638155625718; 0.033928172217100316 0.0 0.17060969136805643 -0.0; -0.0 0.033836453434103464 -0.0 -0.21996843757577933]	[-0.01212119267860362 -0.0 0.0020052876842115044 -0.0; -0.0 -0.011895700550301924 -0.0 0.001999365303441409; 0.0019934356766805293 -0.0 -0.011929346490742287 -0.0; -0.0 0.001987504841982732 -0.0 -0.01209688576979473]
[-0.21968126322979986 -0.0 0.033822338463044166 -0.0; -0.0 0.16988587399365546 -0.0 0.03372945033469249; 0.03382243904820664 -0.0 0.17029409356541214 -0.0; -0.0 0.03372955069764061 -0.0 -0.21945523992522625]	[-0.01692512757451267 -0.0 0.0027962006697367496 0.0; 0.0 -0.016600441033144425 -0.0 0.002787996289881245; 0.002784342782728275 -0.0 -0.016657645791907094 0.0; -0.0 0.0027761297376926314 -0.0 -0.016888444454585733]
[-0.21900170855112844 -0.0 0.033682545123008056 -0.0; -0.0 0.16945501772308305 -0.0 0.03358838286509702; 0.033682674202863916 -0.0 0.1698754279437571 -0.0; -0.0 0.03358851148174802 -0.0 -0.2187754790083281]	[-0.021685084214471545 -0.0 0.00357841405640577 0.0; 0.0 -0.021254967224542648 -0.0 0.0035679517486544576; 0.003566548391427402 -0.0 -0.021343058899518846 0.0; -0.0 0.0035560772067382263 -0.0 -0.021633847763415537]
[-0.2181597134205076 -0.0 0.033509732183334195 -0.0; -0.0 0.1689262114650179 -0.0 0.03341436172804735; 0.03350988957548945 -0.0 0.16935549034963018 -0.0; -0.0 0.03341451833595016 -0.0 -0.21793310699580415]	[-0.026389287454070376 -0.0 0.00434962912327883 0.0; 0.0 -0.02584852006874644 -0.0 0.004336882621724492; 0.004337753832918176 -0.0 -0.025974107218638742 0.0; -0.0 0.0043249982776603765 -0.0 -0.02632122087174482]
[-0.21716006038065228 -0.0 0.03330512640084837 -0.0; -0.0 0.16830343399974756 -0.0 0.03320876889072977; 0.03330531188305352 -0.0 0.16873648736727853 -0.0; -0.0 0.03320895320632161 -0.0 -0.2169330627453535]	[-0.03102652827322444 -0.0 0.00510768013162099 0.0; 0.0 -0.03037169941441653 -0.0 0.005092568326208025; 0.005095793430517101 -0.0 -0.03053986667720071 0.0; -0.0 0.005080672456110286 -0.0 -0.030939461189979145]
[-0.21600831351339206 -0.0 0.03307014610560305 -0.0; -0.0 0.1675902281935104 -0.0 0.032973153067531236; 0.033070359416250916 -0.0 0.16802101186206375 -0.0; -0.0 0.0329733647905614 -0.0 -0.21578117818192094]	[-0.03558626164958617 -0.0 0.005850556131308304 0.0; 0.0 -0.03481611266412654 -0.0 0.005832953778040495; 0.005838656306022467 -0.0 -0.035030063065831174 0.0; -0.0 0.0058210447461443686 -0.0 -0.035478283729421245]
[-0.21471073260313522 -0.0 0.03280637530854674 -0.0; -0.0 0.166789780366845 -0.0 0.03270920085257678; 0.032806616147328715 -0.0 0.1672120146466187 -0.0; -0.0 0.03270943966641965 -0.0 -0.214484051927204]	[-0.04005868956552194 -0.0 0.0065764187315905595 0.0; -0.0 -0.03917411510703955 -0.0 0.006556177100271426; 0.0065645041492462045 -0.0 -0.03943515259231717 -0.0; -0.0 0.006544253358401965 -0.0 -0.039928257347520646]
[-0.21327418024067263 -0.0 0.03251553604929436 -0.0; -0.0 0.1659050729387954 -0.0 0.03241870936792901; 0.03251580407803978 -0.0 0.1663127728024647 -0.0; -0.0 0.032418974937599876 -0.0 -0.21304890899359347]	[-0.04443482799129228 -0.0 0.007283615593661176 0.0; -0.0 -0.04343866984309919 -0.0 0.007260587061651419; 0.007271684709263837 -0.0 -0.043746386545544524 -0.0; -0.0 0.007248647149491297 -0.0 -0.04428083528394999]
[-0.21170602447974973 -0.0 0.032199459867065294 -0.0; -0.0 0.1649390364428558 -0.0 0.03210355924699787; 0.03219975471077796 -0.0 0.16532685525476684 -0.0; -0.0 0.03210385121631082 -0.0 -0.2114834602773915]	[-0.048706557276983364 -0.0 0.007970689580851092 0.0; -0.0 -0.047603302037353745 -0.0 0.007944751359915209; 0.007958740943239312 -0.0 -0.04795585956088566 -0.0; -0.0 0.007932793906087577 -0.0 -0.048528377663442535]
[-0.2100140396022807 -0.0 0.031860059234840754 -0.0; -0.0 0.16389466692382146 -0.0 0.03176568788891293; 0.031860380482953754 -0.0 0.16425808624811467 -0.0; -0.0 0.03176600587772155 -0.0 -0.20979576986506565]	[-0.052866655952291786 -0.0 0.008636383667435077 0.0; -0.0 -0.05166210850107067 -0.0 0.008607457568181931; 0.008624415923851892 -0.0 -0.05205654154793882 -0.0; -0.0 0.008595481291778262 -0.0 -0.05266416270888041]
[-0.20820630739036305 -0.0 0.031499299718479645 -0.0; -0.0 0.16277510109110027 -0.0 0.03140706355367151; 0.03149964692631835 -0.0 0.16311050740231536 -0.0; -0.0 0.031407407155704614 -0.0 -0.20799413404461298]	[-0.05690881844859319 -0.0 0.009279641850517252 0.0; -0.0 -0.0556097900315804 -0.0 0.009247708524602383; 0.009267653749825012 -0.0 -0.05604229385408965 -0.0; -0.0 0.009235712236718005 -0.0 -0.056682384790389784]
[-0.2062911210649494 -0.0 0.031119173517415777 -0.0; -0.0 0.16158365423359203 -0.0 0.03102966104036503; 0.031119546207881543 -0.0 0.161888339037632 -0.0; -0.0 0.03103002982183345 -0.0 -0.20608697350897576]	[-0.06082765770147758 -0.0 0.009899606425318886 0.0; -0.0 -0.05944168563121621 -0.0 0.009864713656280805; 0.009887596819917773 -0.0 -0.059907870673024055 -0.0; -0.0 0.009852696261199076 -0.0 -0.060578139232324024]
[-0.2042768937521387 -0.0 0.03072167492139727 -0.0; -0.0 0.16032382982145732 -0.0 0.03063543958964915; 0.03072207258686127 -0.0 0.1605959414479874 -0.0; -0.0 0.030635833088663134 -0.0 -0.20408273898260532]	[-0.06461869394938624 -0.0 0.010495612069393076 0.0; -0.0 -0.0631537977524892 -0.0 0.010457877424776385; 0.010483579915920447 -0.0 -0.06364890705280635 -0.0; -0.0 0.010445837920575388 -0.0 -0.06434739515838261]
[-0.2021720730018987 -0.0 0.030308778087758226 -0.0; -0.0 0.15899930948360286 -0.0 0.030226323441850167; 0.030309200192132124 -0.0 0.15923777676801618 -0.0; -0.0 0.03022674116858548 -0.0 -0.20198982986705427]	[-0.06827833130862737 -0.0 0.011067177235283755 0.0; -0.0 -0.06674280437915348 -0.0 0.011026785832478209; 0.011055121594200147 -0.0 -0.06726189510751845 -0.0; -0.0 0.011014723310932365 -0.0 -0.06798695840536151]
[-0.1999850625318062 -0.0 0.02988241741419606 -0.0; -0.0 0.1576139303845312 -0.0 0.029804185262588823; 0.029882863395182868 -0.0 0.1578183720283728 -0.0; -0.0 0.029804626700093095 -0.0 -0.19981652516851645]	[-0.07180382387639628 -0.0 0.011613993375704908 0.0; -0.0 -0.07020605751921472 -0.0 0.011571191737264647; 0.011601913409881155 -0.0 -0.07074415019119507 -0.0; -0.0 0.01155910538302255 -0.0 -0.07149442679111895]
[-0.19772415201913457 -0.0 0.02944447066004885 -0.0; -0.0 0.15617165520759713 -0.0 0.02937083246312111; 0.029444939931522474 -0.0 0.15634228392581617 -0.0; -0.0 0.029371297068653324 -0.0 -0.197570925785989]	[-0.07519323319678095 -0.0 0.012135912523823497 0.0; -0.0 -0.07354156951435753 -0.0 0.012090999571054403; 0.01212380749625062 -0.0 -0.07409376885909902 -0.0; -0.0 0.012078888660104047 -0.0 -0.07486813995591823]
