[-0.19065437013335135 -0.0 0.028084590399926612 -0.0; -0.0 0.15160111583840408 -0.0 0.02806524658180859; 0.028085122316704236 -0.0 0.1515723691478579 -0.0; -0.0 0.028065778756185433 -0.0 -0.19056902538222914]	[-0.08465745565683669 -0.0 0.013588567397504352 0.0; -0.0 -0.08311187368183726 -0.0 0.0135719011969591; 0.01357638295012446 -0.0 -0.08312949396368507 -0.0; -0.0 0.013559716331097267 -0.0 -0.08456673696147643]
[-0.1881656778437506 -0.0 0.02761618863247728 -0.0; -0.0 0.14995881299058622 -0.0 0.027598400967116465; 0.02761674137412573 -0.0 0.1499320403457318 -0.0; -0.0 0.02759895399202511 -0.0 -0.188088616748523]	[-0.0874978219065301 -0.0 0.014012004813539834 0.0; -0.0 -0.08593031443132504 -0.0 0.013993893381922098; 0.013999793450353364 -0.0 -0.08594984335896338 -0.0; -0.0 0.013981681622017579 -0.0 -0.08739981797443286]
[-0.18564136823999966 -0.0 0.027144393162255864 -0.0; -0.0 0.14828048687301232 -0.0 0.02712830459218951; 0.027144966074616306 -0.0 0.14825589663242544 -0.0; -0.0 0.02712887780984613 -0.0 -0.18557334723128077]	[-0.0902021568881557 -0.0 0.014411589967273583 0.0; -0.0 -0.08861751299492449 -0.0 0.01439225842794803; 0.014399351384650708 -0.0 -0.08863868844771372 -0.0; -0.0 0.014380019472475516 -0.0 -0.09009803817092799]
[-0.18308809415046007 -0.0 0.02667054210746217 -0.0; -0.0 0.1465702981978314 -0.0 0.026656255975287035; 0.02667113452600811 -0.0 0.14654804668773824 -0.0; -0.0 0.02665684871743318 -0.0 -0.18302966678131632]	[-0.09277223957872893 -0.0 0.01478785515402189 0.0; -0.0 -0.09117498690211057 -0.0 0.014767538144209558; 0.014775589123064122 -0.0 -0.09119753407418485 -0.0; -0.0 0.014755271765755534 -0.0 -0.09266323511386121]
[-0.18051212897982433 -0.0 0.02619586880825875 -0.0; -0.0 0.14483228504222723 -0.0 0.02618345020218943; 0.026196480060649396 -0.0 0.14481247802717023 -0.0; -0.0 0.026184061792751623 -0.0 -0.18046364988424785]	[-0.09521026067544924 -0.0 0.015141396201719566 0.0; -0.0 -0.09360464858916262 -0.0 0.015120331055455183; 0.015129102563396645 -0.0 -0.0936282883876407 -0.0; -0.0 0.01510803709589592 -0.0 -0.09509762265478772]
[-0.177919359103746 -0.0 0.02572150290194053 -0.0; -0.0 0.14307034614210323 -0.0 0.0257109810004314; 0.025722132310506907 -0.0 0.14305304163214713 -0.0; -0.0 0.02571161075810363 -0.0 -0.17788099346992287]	[-0.09751876644147806 -0.0 0.015472860464280008 0.0; -0.0 -0.09590875479790162 -0.0 0.015451281221539964; 0.015460539124534465 -0.0 -0.09593321118624254 -0.0; -0.0 0.015438959587198655 -0.0 -0.09740373836144678]
[-0.17531528159821713 -0.0 0.02524847261108193 -0.0; -0.0 0.14128822720395195 -0.0 0.025239843778720406; 0.025249119495212025 -0.0 0.14127343927566957 -0.0; -0.0 0.025240491019419775 -0.0 -0.17528701899649318]	[-0.09970060546866244 -0.0 0.01578293581174831 0.0; -0.0 -0.09808985845955887 -0.0 0.015761068139351853; 0.015770586736623477 -0.0 -0.09811486464976937 -0.0; -0.0 0.015748718796194317 -0.0 -0.09958439446079792]
[-0.17270500655139465 -0.0 0.024777708007524768 -0.0; -0.0 0.13948951011258837 -0.0 0.02477093940889291; 0.02477837168593161 -0.0 0.13947721343996244 -0.0; -0.0 0.02477160344809226 -0.0 -0.172686677979624]	[-0.10175887878756162 -0.0 0.01607234065600289 0.0; -0.0 -0.10015076341294904 -0.0 0.016050397710773837; 0.016059963866855202 -0.0 -0.10017606687938896 -0.0; -0.0 0.016038020679681946 -0.0 -0.10164263245065008]
[-0.17009326323281693 -0.0 0.024310045034879713 -0.0; -0.0 0.13767760486135128 -0.0 0.02430507855591857; 0.02431072482773866 -0.0 0.13766773968198276 -0.0; -0.0 0.024305758710815528 -0.0 -0.17008456031396463]	[-0.10369689360992673 -0.0 0.01634181501820127 0.0; -0.0 -0.10209448219243722 -0.0 0.016319994237992935; 0.016329410587032654 -0.0 -0.10211984853482692 -0.0; -0.0 0.016307589590168984 -0.0 -0.10358168142743063]
[-0.1674844094374262 -0.0 0.02384623009458331 -0.0; -0.0 0.13585574399418254 -0.0 0.023842986388997067; 0.023846925325524404 -0.0 0.1358482212725307 -0.0; -0.0 0.023843681980537768 -0.0 -0.16748490481116107]	[-0.10551812086272228 -0.0 0.016592112618279274 0.0; -0.0 -0.10392419702279043 -0.0 0.016570593391840305; 0.016579680663227455 -0.0 -0.10394941274810288 -0.0; -0.0 0.016558161244362726 -0.0 -0.10540492009568347]
[-0.1648824433750895 -0.0 0.02338692502413736 -0.0; -0.0 0.13402697932485763 -0.0 0.02338530753289053; 0.0233876350220808 -0.0 0.1340216859135417 -0.0; -0.0 0.02338601788761674 -0.0 -0.1648916114530697]	[-0.10722615656729495 -0.0 0.016823993946918483 0.0; -0.0 -0.10564322407580584 -0.0 0.016802936088747847; 0.016811534627932185 -0.0 -0.10566809839788394 -0.0; -0.0 0.016790476600307806 -0.0 -0.1071158423632288]
[-0.16229101753567082 -0.0 0.02293271231995897 -0.0; -0.0 0.13219418068571587 -0.0 0.0229326111425181; 0.022933436420797593 -0.0 0.1321909843253164 -0.0; -0.0 0.022933335594255144 -0.0 -0.1623082549283188]	[-0.10882468703033776 -0.0 0.01703822026596516 0.0; -0.0 -0.10725498097573993 -0.0 0.017017763206217985; 0.01702573378068092 -0.0 -0.10727934674959805 -0.0; -0.0 0.017005276573053923 -0.0 -0.10871802638092398]
[-0.15971345402270432 -0.0 0.022484100480043734 -0.0; -0.0 0.1303600364548294 -0.0 0.02248539600533006; 0.02248483802816298 -0.0 0.1303587904903738 -0.0; -0.0 0.022486133896699234 -0.0 -0.15973809908403164]	[-0.11031745774459223 -0.0 0.017235548473532862 0.0; -0.0 -0.10876295748608178 -0.0 0.01721581106436451; 0.017223035053369452 -0.0 -0.10878667140290665 -0.0; -0.0 0.017203297516406535 -0.0 -0.11021510685501057]
[-0.15715276091161406 -0.0 0.022041529363160395 -0.0; -0.0 0.12852705561473465 -0.0 0.02204409559488446; 0.02204227971280348 -0.0 0.12852760334147106 -0.0; -0.0 0.022044846278653496 -0.0 -0.15718411198163051]	[-0.11170824584484951 -0.0 0.01741672676407503 0.0; -0.0 -0.11017068926787599 -0.0 0.017397807601292593; 0.01740418667055349 -0.0 -0.11019363143805139 -0.0; -0.0 0.017385267398526656 -0.0 -0.11161075043998547]
[-0.1546116492498651 -0.0 0.021605375480941214 -0.0; -0.0 0.12669757110588398 -0.0 0.02160908301551484; 0.021606137997415176 -0.0 0.12669974968720954 -0.0; -0.0 0.02160984585579273 -0.0 -0.15464898129609983]	[-0.11300083592646915 -0.0 0.017582491011061702 0.0; -0.0 -0.11148173456780253 -0.0 0.01756446917211523; 0.017569924532351688 -0.0 -0.1115038076151389 -0.0; -0.0 0.01755190260116609 -0.0 -0.11290863400839246]
[-0.15209255037463354 -0.0 0.021175957156764513 -0.0; -0.0 0.12487374425241526 -0.0 0.021180675792003112; 0.021176731217501965 -0.0 0.12487738817863603 -0.0; -0.0 0.02118145016527123 -0.0 -0.1521351298424713]	[-0.1141989990079566 -0.0 0.017733561799610123 0.0; -0.0 -0.11269965367155366 -0.0 0.0177164979046361; 0.017720969247307938 -0.0 -0.11272078145343745 -0.0; -0.0 0.017703905275576404 -0.0 -0.11411242558948409]
[-0.14959763327753217 -0.0 0.020753539500869278 -0.0; -0.0 0.12305757005496121 -0.0 0.02075914047005223; 0.020754324496338628 -0.0 0.12306251413267244 -0.0; -0.0 0.020759925766060505 -0.0 -0.14964473105172077]	[-0.11530647440349795 -0.0 0.01787064203820021 0.0; -0.0 -0.11382799094298957 -0.0 0.017854579548860848; 0.017858023744331635 -0.0 -0.11384811700030384 -0.0; -0.0 0.01784196119223683 -0.0 -0.11522576776863236]
[-0.14712882179478004 -0.0 0.0203383391644244 -0.0; -0.0 0.12125088316428023 -0.0 0.020344697003291223; 0.02033913449890845 -0.0 0.12125696504300398 -0.0; -0.0 0.020345492625811035 -0.0 -0.1471797242513233]	[-0.11632695426440076 -0.0 0.01799441508160637 0.0; -0.0 -0.11487025926103711 -0.0 0.017979381761948847; 0.017981771395851484 -0.0 -0.11488934508904225 -0.0; -0.0 0.017966738026024356 -0.0 -0.11625226334366734]
[-0.1446878114453583 -0.0 0.019930528846693107 -0.0; -0.0 0.11945536436901705 -0.0 0.019937522910718042; 0.019931333938939144 -0.0 0.11946242662450057 -0.0; -0.0 0.019938328278163164 -0.0 -0.14474182963440813]	[-0.11726407054819576 -0.0 0.01810554330129935 0.0; -0.0 -0.11582992666306735 -0.0 0.018091552775008776; 0.018092874588427902 -0.0 -0.1158479498814029 -0.0; -0.0 0.018078884023214715 -0.0 -0.11719546304088935]
[-0.14227608577808232 -0.0 0.019530241538848137 -0.0; -0.0 0.11767254745071787 -0.0 0.019537757195154104; 0.019531055822599286 -0.0 0.11768043925346738 -0.0; -0.0 0.019538571741091637 -0.0 -0.14233256282542944]	[-0.1181213841790878 -0.0 0.01820466704417829 0.0; -0.0 -0.11671040500444163 -0.0 0.018191720392832948; 0.01819197368169542 -0.0 -0.11672735749139806 -0.0; -0.0 0.018179027001420617 -0.0 -0.11805885510198721]
[-0.13989493212221904 -0.0 0.01913757449584813 -0.0; -0.0 0.11590382627814177 -0.0 0.019145504018709403; 0.019138397420255804 -0.0 0.11591240468192421 -0.0; -0.0 0.01914632719225512 -0.0 -0.1399532489712847]	[-0.11890237617248944 -0.0 0.018292403925503558 0.0; -0.0 -0.11751504044826078 -0.0 0.018280491282326984; 0.018279686301488265 -0.0 -0.11753092649214958 -0.0; -0.0 0.018267773638212276 -0.0 -0.11884585656304214]
[-0.13754545666499857 -0.0 0.018752592933987344 -0.0; -0.0 0.11415046203111823 -0.0 0.018760836135501002; 0.018753423963933202 -0.0 0.11415959291979849 -0.0; -0.0 0.01876166740161156 -0.0 -0.13760503630413862]	[-0.11961044050803427 -0.0 0.018369348406973712 0.0; -0.0 -0.11824710560626572 -0.0 0.018358450509808444; 0.018356606918103577 -0.0 -0.11826194011524871 -0.0; -0.0 0.01834570900860036 -0.0 -0.11955980605705196]
[-0.13522859880365917 -0.0 0.01837533345678527 -0.0; -0.0 0.11241359046083321 -0.0 0.018383798085231884; 0.018376172073101438 -0.0 0.11242314919345464 -0.0; -0.0 0.018384636924909215 -0.0 -0.1352889091370191]	[-0.12024887854913358 -0.0 0.01843607161591584 0.0; -0.0 -0.11890979316034533 -0.0 0.01842616129150798; 0.018423306665669117 -0.0 -0.11892359996200064 0.0; -0.0 0.01841339633570798 -0.0 -0.12020395798257999]
[-0.13294514473998795 -0.0 0.01800580721560885 -0.0; -0.0 0.1106942291089652 -0.0 0.018014409153792654; 0.01800665291521747 -0.0 0.11070410090289196 -0.0; -0.0 0.018015255064210645 -0.0 -0.13300570026599126]	[-0.1208208948219025 -0.0 0.01849312136641559 0.0; -0.0 -0.11950621080415313 -0.0 0.018484164925500004; 0.018480333363435256 -0.0 -0.11951902105714352 0.0; -0.0 0.01847137692286648 -0.0 -0.12078147789198557]
[-0.13069574030184103 -0.0 0.017644002814365956 -0.0; -0.0 0.10899328442180645 -0.0 0.017652666109008897; 0.017644855110341084 -0.0 0.10900336451250325 -0.0; -0.0 0.01765351860355152 -0.0 -0.1307561027627831]	[-0.1213295939813106 0.0 0.01854102234776862 0.0; -0.0 -0.12003937735503278 0.0 0.01853298087687141; 0.01852821170438354 -0.0 -0.1200512280875432 0.0; -0.0 0.018520170238935582 -0.0 -0.12129543896353612]
[-0.12848090298979198 -0.0 0.01728988896963446 -0.0; -0.0 0.10731155870783349 -0.0 0.017298545720970726; 0.017290747391194627 -0.0 0.10732175232167807 -0.0; -0.0 0.01729940432921817 -0.0 -0.12854068115087133]	[-0.12177797880793273 0.0 0.018580276449926447 0.0; -0.0 -0.12051221989749061 0.0 0.018573106991216313; 0.018567443580814764 -0.0 -0.12052315268080616 0.0; -0.0 0.01856027413194068 -0.0 -0.12174881943252913]
[-0.1263010332575214 -0.0 0.016943416938967726 -0.0; -0.0 0.10564975689811451 -0.0 0.016952007077414455; 0.01694428103141027 -0.0 0.10565997907200098 -0.0; -0.0 0.016952871345060627 -0.0 -0.12635988196492234]	[-0.12216894909318166 0.0 0.0186113631995117 0.0; -0.0 -0.12092757183061487 0.0 0.01860501981449989; 0.018598508520496434 -0.0 -0.12093763159116122 0.0; -0.0 0.018592165149070628 -0.0 -0.12214450086673567]
[-0.12415642504327767 -0.0 0.016604522730996885 -0.0; -0.0 0.10400849307826521 -0.0 0.01661299370513908; 0.01660539205557765 -0.0 0.10401866835650297 -0.0; -0.0 0.016613863193864042 -0.0 -0.12421404369976052]	[-0.12250530128566162 0.0 0.018634740283546003 0.0; -0.0 -0.121288171702981 0.0 0.01862917500008956; 0.0186218642105168 -0.0 -0.1212974056718199 0.0; -0.0 0.018616298943830992 -0.0 -0.12248526718123331]
[-0.12204727557550224 -0.0 0.016273129111384843 -0.0; -0.0 0.10238829676881211 -0.0 0.016281435508817277; 0.016274003245151325 -0.0 0.10239835880474102 -0.0; -0.0 0.016282309796109895 -0.0 -0.12210340615947585]	[-0.12278972878435113 0.0 0.018650844141232834 0.0; -0.0 -0.12159666272925707 0.0 0.01864600778612631; 0.01863794708918237 -0.0 -0.12160511952497322 0.0; -0.0 0.0186331107535293 -0.0 -0.12277380429733054]
[-0.11997369448094419 -0.0 0.015949147418714116 -0.0; -0.0 0.10078961893776972 -0.0 0.01595725053862057; 0.015950025954291847 -0.0 0.10079951002420273 -0.0; -0.0 0.015958129217557904 -0.0 -0.1200281192216108]	[-0.12302482277727789 0.0 0.01866009060702192 0.0; -0.0 -0.12185559289269143 0.0 0.018655933528614745; 0.018647172989183183 -0.0 -0.12186332173143644 0.0; -0.0 0.018643015932472484 -0.0 -0.12301270035875733]
[-0.11793571222637797 -0.0 0.0156324792042824 -0.0; -0.0 0.09921283773502809 -0.0 0.01564034659792335; 0.01563336174963742 -0.0 0.09922250828430812 -0.0; -0.0 0.015641229276926905 -0.0 -0.11798825103400601]	[-0.12321307353591315 0.0 0.01866287559068578 0.0; -0.0 -0.12206741554788936 0.0 0.018659348277572544; 0.018649937817770353 -0.0 -0.12207446557229362 0.0; -0.0 0.01864641052820994 -0.0 -0.1232044464270361]
[-0.11593328792731758 -0.0 0.015323017709340303 -0.0; -0.0 0.09765826394301014 -0.0 0.01533062270226615; 0.015323903887499046 -0.0 0.09766767193462611 -0.0; -0.0 0.015331509004818222 -0.0 -0.11598379566449243]	[-0.1233568720862328 0.0 0.018659575782405083 0.0; -0.0 -0.12223449044666213 0.0 0.018656629385280687; 0.018646618261928646 -0.0 -0.12224091016472416 0.0; -0.0 0.01864367188987501 -0.0 -0.12335143758524225]
[-0.11396631655824896 -0.0 0.015020649192822366 -0.0; -0.0 0.09612614614206416 -0.0 0.015027970400238788; 0.015021538641577459 -0.0 0.09613525655282817 -0.0; -0.0 0.015028859964580366 -0.0 -0.11401468022526243]	[-0.12345851218716453 0.0 0.01865054937280606 0.0; -0.0 -0.12235908511879812 0.0 0.018648136137266434; 0.01863757250849533 -0.0 -0.12236492194294257 0.0; -0.0 0.018635159299248544 -0.0 -0.12345597438695277]
[-0.11203463559920787 -0.0 0.014725254122009201 -0.0; -0.0 0.09461667559232767 -0.0 0.014732274966689884; 0.014726146493593606 -0.0 0.09462545982161075 -0.0; -0.0 0.014733167445495632 -0.0 -0.11208077149506265]	[-0.12352019255598456 0.0 0.01863613677956554 0.0; -0.0 -0.12244337654681292 0.0 0.018634210397972778; 0.01862314097083814 -0.0 -0.12244867642319113 0.0; -0.0 0.01862121461650277 -0.0 -0.1235202645936817]
[-0.11013803115347712 -0.0 0.01443670823783022 -0.0; -0.0 0.09312999083646067 -0.0 0.014443416478108095; 0.014437603198581894 -0.0 0.09313842613656309 -0.0; -0.0 0.014444311538148291 -0.0 -0.11018188206284579]	[-0.12354401928800085 0.0 0.01861666137373809 0.0; -0.0 -0.12248945308124926 0.0 0.0186151772643007; 0.01860364701525131 -0.0 -0.12249426019954957 0.0; -0.0 0.018602162933812436 -0.0 -0.12354642515019032]
[-0.10827624357048335 -0.0 0.01415488350586308 -0.0; -0.0 0.09166618202947996 -0.0 0.014161270779568635; 0.014155780735873424 -0.0 0.09167425094932158 -0.0; -0.0 0.014162168101351513 -0.0 -0.10831777601744982]	[-0.12353200842522494 0.0 0.01859243020014892 0.0; -0.0 -0.12249931654932222 0.0 0.018591345721277488; 0.018579397681410308 -0.0 -0.12250367312343746 0.0; -0.0 0.018578313231083804 -0.0 -0.12353648435299336]
[-0.10644897260697533 -0.0 0.013879648963293356 -0.0; -0.0 0.0902252950039415 -0.0 0.01388571035208025; 0.01388054815604356 -0.0 0.09023298485219522 -0.0; -0.0 0.013886609629491842 -0.0 -0.10648817420741927]	[-0.12348608863472732 0.0 0.018563734687356205 0.0; -0.0 -0.12247488451566957 0.0 0.018563009295007035; 0.018550684392388925 -0.0 -0.12247883062626697 0.0; -0.0 0.018549959028961425 -0.0 -0.123492384172192]
[-0.10465588215843441 -0.0 0.01361087147139528 -0.0; -0.0 0.08880733507937766 -0.0 0.01361660508868423; 0.013611772333383787 -0.0 0.08881463741196914 -0.0; -0.0 0.013617506028614057 -0.0 -0.10469275909535852]	[-0.12340810396316115 0.0 0.018530851343549617 0.0; -0.0 -0.12241799265926856 0.0 0.018530446698915157; 0.018517783650607758 -0.0 -0.12242156614963884 0.0; -0.0 0.01851737903512541 -0.0 -0.12341598269181864]
[-0.10289660459110997 -0.0 0.013348416382383377 -0.0; -0.0 0.0874122706262539 -0.0 0.013353822987082486; 0.013349318632758622 -0.0 0.0874191807613891 -0.0; -0.0 0.01335472530904852 -0.0 -0.10293117923055656]	[-0.12329981663882172 0.0 0.018494042435597886 0.0; -0.0 -0.12233039723519079 0.0 0.01849392246997184; 0.018480957716930084 -0.0 -0.12233363365269412 0.0; -0.0 0.018480837780559718 -0.0 -0.12330905663796576]
