15.57027685111 24.95041322036 -0.7639550919224   24.35555065407 -0.737907347208   27.61336702678 -0.6768615460764   28.60197913192 -0.6707677139895   
15.77927385582 24.94583569968 -0.7598607745274   24.34951487818 -0.7340126080831   27.61326851 -0.6737616431849   28.60487329123 -0.6674887087123   
15.98827086053 24.94136293298 -0.7557742136581   24.34360939061 -0.7301202995297   27.61317906061 -0.6706477946771   28.60770594908 -0.6641983735704   
16.19726786525 24.93699214346 -0.7516962144359   24.33783065686 -0.7262314018803   27.61309790302 -0.6675211945043   28.61047851896 -0.6608982345453   
16.40626486996 24.93272015887 -0.7476280115993   24.33217420096 -0.7223472728476   27.61302423158 -0.6643834764902   28.6131926331 -0.6575899921875   
16.61526187467 24.92854438205 -0.7435698836955   24.32663688269 -0.7184681504297   27.61295736353 -0.6612355806885   28.61584962515 -0.6542748240432   
16.82425887938 24.92446219264 -0.7395230406608   24.32121552577 -0.7145956568548   27.61289675395 -0.6580789727832   28.61845082837 -0.6509543880097   
17.0332558841 24.92047072319 -0.7354881089724   24.3159059119 -0.7107303344764   27.61284164406 -0.6549149418556   28.62099777874 -0.6476299645062   
17.24225288881 24.91656778381 -0.7314656898024   24.31070586679 -0.7068729301885   27.61279161049 -0.6517445217423   28.62349158123 -0.644302797994   
17.45124989352 24.91275091968 -0.7274566157169   24.30561225833 -0.7030246872408   27.61274616556 -0.6485689724367   28.62593352097 -0.6409742790464   
17.66024689824 24.90901759227 -0.7234615397001   24.30062152669 -0.699186162876   27.61270474851 -0.6453895642463   28.62832500095 -0.6376455969572   
17.86924390295 24.90536579781 -0.7194810773904   24.29573165078 -0.6953580859789   27.61266699582 -0.6422072840601   28.6306670294 -0.6343178761829   
18.07824090766 24.90179338471 -0.7155158123364   24.29094004364 -0.6915415134148   27.61263254508 -0.6390231852045   28.63296074186 -0.6309923163046   
18.28723791237 24.89829804973 -0.7115663772258   24.28624360016 -0.6877370678022   27.61260101168 -0.6358384986308   28.63520746593 -0.6276700247717   
18.49623491709 24.89487787983 -0.7076333923844   24.28164019849 -0.6839452883151   27.61257206024 -0.6326542009346   28.6374081945 -0.624351971346   
18.7052319218 24.89153103755 -0.7037173382274   24.27712779133 -0.6801671181038   27.61254539547 -0.6294711553558   28.63956385592 -0.6210391943746   
18.91422892651 24.88825547294 -0.6998187154793   24.27270377931 -0.6764033290895   27.61252078246 -0.6262904532409   28.64167566839 -0.6177327390455   
