-4.031941442339691 0.0 -0.7838410195501523
-3.20501015920389 -1.63227954957785e-2 0.0
-3.031941442339691 0.0 -0.7838410195501523
-2.20501015920389 -1.63227954957785e-2 0.0
0.0000000000000000 0.1 0.0
0.0000000000000000 0.0 0.1
1.7298878507107402 1.0e-4 1.0e-4
1.7496380003069698 1.0e-4 1.0e-4
4.6350863480259274 1.0e-4 1.0e-4
4.663048806075167 1.0e-4 1.0e-4

-4.031941442339691 1.0e-4 1.0e-4
-3.2157762534845156 1.0e-4 1.0e-4
-3.20501015920389 1.0e-4 1.0e-4
-3.1590834953270224 1.0e-4 1.0e-4
0.0000000000000000 0.1 0.0
0.0000000000000000 0.0 0.1
1.1975588133382287 0.1494428565923116 0.0
1.406153678568326 0.0 -1.6572819710293458e-2
4.001128168440499 0.0 0.8106544766873887
4.666698419437748 -1.6765243535143896e-2 0.0
