  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
   3   -2    1       3   10    1       1    1     10.34792011804039   0.01512568855066
   5    2    3       5    2    3       1    1     10.34792011804039   0.01509513771771
   5    3    2       5    3    2       1    1     10.34792011804039   0.01515962669752
  -5   -3   -2       7    9   10       1    1     10.34792011804039   0.01515962669752
  -5   -2   -3       7   10    9       1    1     10.34792011804039   0.01509513771771
  -3    2   -1       9    2   11       1    1     10.34792011804039   0.01512568855066
  -3   -5   -2       9    7   10       1    1     10.34792011804039   0.01515962669752
  -3   -2   -5       9   10    7       1    1     10.34792011804039   0.01514254250095
  -3   -1    2       9   11    2       1    1     10.34792011804039   0.01515962669752
  -2    1    3      10    1    3       1    1     10.34792011804039   0.01509513771771
  -2    3    1      10    3    1       1    1     10.34792011804039   0.01514254250095
  -2   -5   -3      10    7    9       1    1     10.34792011804039   0.01509513771771
  -2   -3   -5      10    9    7       1    1     10.34792011804039   0.01512568855066
  -1    2   -3      11    2    9       1    1     10.34792011804039   0.01509513771771
  -1   -3    2      11    9    2       1    1     10.34792011804039   0.01515962669752
   4    5    3       4    5    3       1    1     10.73854420290554  -0.05890163623552
   5    4    3       5    4    3       1    1     10.73854420290554  -0.05891328710903
  -5   -4   -3       7    8    9       1    1     10.73854420290554  -0.05891328710903
  -4   -5   -3       8    7    9       1    1     10.73854420290554  -0.05890163623552
   1    2    5       1    2    5       1    1     10.73854420290554  -0.05890753144341
   1    2   -3       1    2    9       1    1     10.73854420290554  -0.05891328710903
   1    4   -1       1    4   11       1    1     10.73854420290554  -0.05890163623552
   1    5    2       1    5    2       1    1     10.73854420290554  -0.05894588865885
   1   -4   -1       1    8   11       1    1     10.73854420290554  -0.05886053624321
   1   -3    2       1    9    2       1    1     10.73854420290554  -0.05894650127072
   1   -1    4       1   11    4       1    1     10.73854420290554  -0.05894588865885
   1   -1   -4       1   11    8       1    1     10.73854420290554  -0.05894650127073
   2    1    5       2    1    5       1    1     10.73854420290554  -0.05886053624321
   2    1   -3       2    1    9       1    1     10.73854420290554  -0.05890163623553
   2   -3    1       2    9    1       1    1     10.73854420290554  -0.05890753144341
   3    4    5       3    4    5       1    1     10.73854420290554  -0.05890753144341
   3    5    4       3    5    4       1    1     10.73854420290554  -0.05894650127072
   3   -2   -1       3   10   11       1    1     10.73854420290554  -0.05886053624321
   3   -1   -2       3   11   10       1    1     10.73854420290554  -0.05894588865885
   4    1   -1       4    1   11       1    1     10.73854420290554  -0.05891328710903
   4    3    5       4    3    5       1    1     10.73854420290554  -0.05886053624321
   4   -1    1       4   11    1       1    1     10.73854420290554  -0.05890753144341
   5    1    2       5    1    2       1    1     10.73854420290554  -0.05894650127073
   5    3    4       5    3    4       1    1     10.73854420290554  -0.05894588865885
  -5   -3   -4       7    9    8       1    1     10.73854420290554  -0.05894588865885
  -5   -1   -2       7   11   10       1    1     10.73854420290554  -0.05894650127073
  -4    1   -1       8    1   11       1    1     10.73854420290554  -0.05890753144341
  -4   -3   -5       8    9    7       1    1     10.73854420290554  -0.05886053624321
  -4   -1    1       8   11    1       1    1     10.73854420290554  -0.05891328710903
  -3    1    2       9    1    2       1    1     10.73854420290554  -0.05894588865885
  -3    2    1       9    2    1       1    1     10.73854420290554  -0.05886053624321
  -3   -5   -4       9    7    8       1    1     10.73854420290554  -0.05894650127072
  -3   -4   -5       9    8    7       1    1     10.73854420290554  -0.05890753144341
  -2    3   -1      10    3   11       1    1     10.73854420290554  -0.05890753144341
  -2   -1    3      10   11    3       1    1     10.73854420290554  -0.05890163623553
  -2   -1   -5      10   11    7       1    1     10.73854420290554  -0.05886053624321
  -1    1    4      11    1    4       1    1     10.73854420290554  -0.05894650127073
  -1    1   -4      11    1    8       1    1     10.73854420290554  -0.05894588865885
  -1    3   -2      11    3   10       1    1     10.73854420290554  -0.05894650127072
  -1    4    1      11    4    1       1    1     10.73854420290554  -0.05886053624321
  -1   -5   -2      11    7   10       1    1     10.73854420290554  -0.05894588865885
  -1   -4    1      11    8    1       1    1     10.73854420290554  -0.05890163623552
  -1   -2    3      11   10    3       1    1     10.73854420290554  -0.05891328710903
  -1   -2   -5      11   10    7       1    1     10.73854420290554  -0.05890753144341
   2    5    1       2    5    1       1    1     10.73854420290554  -0.05891328710903
   5    2    1       5    2    1       1    1     10.73854420290554  -0.05890163623552
  -5   -2   -1       7   10   11       1    1     10.73854420290554  -0.05890163623552
  -2   -5   -1      10    7   11       1    1     10.73854420290554  -0.05891328710903
   4    5    2       4    5    2       1    1     11.02243132067805   0.02683904500219
   5    4    2       5    4    2       1    1     11.02243132067805   0.02686876782776
  -5   -4   -2       7    8   10       1    1     11.02243132067805   0.02686876782776
  -4   -5   -2       8    7   10       1    1     11.02243132067805   0.02683904500219
   0    1   -4       0    1    8       1    1     11.02243132067805  -0.18057189073158
   0    4   -1       0    4   11       1    1     11.02243132067805  -0.18067481054836
   0   -4    1       0    8    1       1    1     11.02243132067805  -0.18067481054836
   0   -1    4       0   11    4       1    1     11.02243132067805  -0.18057189073158
   1    0   -4       1    0    8       1    1     11.02243132067805  -0.18067481054836
   1    1    5       1    1    5       1    1     11.02243132067805  -0.18048098566240
   1    3    5       1    3    5       1    1     11.02243132067805   0.02686642716358
   1    5    1       1    5    1       1    1     11.02243132067805  -0.18057189073158
   1    5    3       1    5    3       1    1     11.02243132067805   0.02685477243372
   1   -4    0       1    8    0       1    1     11.02243132067805  -0.18048098566240
   1   -4   -2       1    8   10       1    1     11.02243132067805   0.02686754828530
   1   -2   -4       1   10    8       1    1     11.02243132067805   0.02686305517975
   2    3   -2       2    3   10       1    1     11.02243132067805   0.02686876782776
   2    4    5       2    4    5       1    1     11.02243132067805   0.02686642716358
   2    4   -1       2    4   11       1    1     11.02243132067805   0.02683904500219
   2    5    4       2    5    4       1    1     11.02243132067805   0.02686305517975
   2   -3   -2       2    9   10       1    1     11.02243132067805   0.02686754828529
   2   -2    3       2   10    3       1    1     11.02243132067805   0.02686305517975
   2   -2   -3       2   10    9       1    1     11.02243132067805   0.02685477243372
   2   -1    4       2   11    4       1    1     11.02243132067805   0.02685477243372
   3    1    5       3    1    5       1    1     11.02243132067805   0.02686754828529
   3    2   -2       3    2   10       1    1     11.02243132067805   0.02683904500219
   3    5    1       3    5    1       1    1     11.02243132067805   0.02686876782776
   3   -2    2       3   10    2       1    1     11.02243132067805   0.02686642716358
   4    0   -1       4    0   11       1    1     11.02243132067805  -0.18057189073158
   4    2    5       4    2    5       1    1     11.02243132067805   0.02686754828529
   4    2   -1       4    2   11       1    1     11.02243132067805   0.02686876782776
   4    4    5       4    4    5       1    1     11.02243132067805  -0.18048098566240
   4    5    4       4    5    4       1    1     11.02243132067805  -0.18067481054836
   4   -1    0       4   11    0       1    1     11.02243132067805  -0.18048098566240
   4   -1    2       4   11    2       1    1     11.02243132067805   0.02686642716358
   5    1    1       5    1    1       1    1     11.02243132067805  -0.18067481054836
   5    1    3       5    1    3       1    1     11.02243132067805   0.02686305517975
   5    2    4       5    2    4       1    1     11.02243132067805   0.02685477243372
   5    3    1       5    3    1       1    1     11.02243132067805   0.02683904500219
   5    4    4       5    4    4       1    1     11.02243132067805  -0.18057189073157
  -5   -4   -4       7    8    8       1    1     11.02243132067805  -0.18057189073157
  -5   -3   -1       7    9   11       1    1     11.02243132067805   0.02683904500219
  -5   -2   -4       7   10    8       1    1     11.02243132067805   0.02685477243372
  -5   -1   -3       7   11    9       1    1     11.02243132067805   0.02686305517975
  -5   -1   -1       7   11   11       1    1     11.02243132067805  -0.18067481054836
  -4    0    1       8    0    1       1    1     11.02243132067805  -0.18057189073158
  -4    1    0       8    1    0       1    1     11.02243132067805  -0.18048098566240
  -4    1   -2       8    1   10       1    1     11.02243132067805   0.02686642716358
  -4   -5   -4       8    7    8       1    1     11.02243132067805  -0.18067481054836
  -4   -4   -5       8    8    7       1    1     11.02243132067805  -0.18048098566240
  -4   -2    1       8   10    1       1    1     11.02243132067805   0.02686876782776
  -4   -2   -5       8   10    7       1    1     11.02243132067805   0.02686754828529
  -3    2   -2       9    2   10       1    1     11.02243132067805   0.02686642716358
  -3   -5   -1       9    7   11       1    1     11.02243132067805   0.02686876782776
  -3   -2    2       9   10    2       1    1     11.02243132067805   0.02683904500219
  -3   -1   -5       9   11    7       1    1     11.02243132067805   0.02686754828529
  -2    1   -4      10    1    8       1    1     11.02243132067805   0.02685477243372
  -2    2    3      10    2    3       1    1     11.02243132067805   0.02685477243372
  -2    2   -3      10    2    9       1    1     11.02243132067805   0.02686305517975
  -2    3    2      10    3    2       1    1     11.02243132067805   0.02686754828529
  -2   -5   -4      10    7    8       1    1     11.02243132067805   0.02686305517975
  -2   -4    1      10    8    1       1    1     11.02243132067805   0.02683904500219
  -2   -4   -5      10    8    7       1    1     11.02243132067805   0.02686642716358
  -2   -3    2      10    9    2       1    1     11.02243132067805   0.02686876782776
  -1    0    4      11    0    4       1    1     11.02243132067805  -0.18067481054836
  -1    2    4      11    2    4       1    1     11.02243132067805   0.02686305517975
  -1    4    0      11    4    0       1    1     11.02243132067805  -0.18048098566240
  -1    4    2      11    4    2       1    1     11.02243132067805   0.02686754828530
  -1   -5   -3      11    7    9       1    1     11.02243132067805   0.02685477243372
  -1   -5   -1      11    7   11       1    1     11.02243132067805  -0.18057189073158
  -1   -3   -5      11    9    7       1    1     11.02243132067805   0.02686642716358
  -1   -1   -5      11   11    7       1    1     11.02243132067805  -0.18048098566240
   0    4    4       0    4    4       1    1     11.47998664000000   0.10766616504204
   0   -4   -4       0    8    8       1    1     11.47998664000000   0.10766616504204
   4    0    4       4    0    4       1    1     11.47998664000000   0.10766616504204
   4    4    0       4    4    0       1    1     11.47998664000000   0.10736098392405
  -4    0   -4       8    0    8       1    1     11.47998664000000   0.10766616504204
  -4   -4    0       8    8    0       1    1     11.47998664000000   0.10736098392405
   0    2    5       0    2    5       1    1     11.74596755809784  -0.05208481021963
   0    5    2       0    5    2       1    1     11.74596755809784  -0.05215435659706
   0   -5   -2       0    7   10       1    1     11.74596755809784  -0.05215435659706
   0   -2   -5       0   10    7       1    1     11.74596755809784  -0.05208481021963
   2    0    5       2    0    5       1    1     11.74596755809784  -0.05215435659706
   2    2   -3       2    2    9       1    1     11.74596755809784  -0.05220379335190
   2    5    0       2    5    0       1    1     11.74596755809784  -0.05220379335190
   2   -3    2       2    9    2       1    1     11.74596755809784  -0.05208481021963
   3    5    5       3    5    5       1    1     11.74596755809784  -0.05208481021963
   3   -2   -2       3   10   10       1    1     11.74596755809784  -0.05215435659706
   5    0    2       5    0    2       1    1     11.74596755809784  -0.05208481021963
   5    2    0       5    2    0       1    1     11.74596755809784  -0.05220379335191
   5    3    5       5    3    5       1    1     11.74596755809784  -0.05215435659706
   5    5    3       5    5    3       1    1     11.74596755809784  -0.05220379335190
  -5    0   -2       7    0   10       1    1     11.74596755809784  -0.05208481021963
  -5   -5   -3       7    7    9       1    1     11.74596755809784  -0.05220379335190
  -5   -3   -5       7    9    7       1    1     11.74596755809784  -0.05215435659706
  -5   -2    0       7   10    0       1    1     11.74596755809784  -0.05220379335191
  -3    2    2       9    2    2       1    1     11.74596755809784  -0.05215435659706
  -3   -5   -5       9    7    7       1    1     11.74596755809784  -0.05208481021963
  -2    0   -5      10    0    7       1    1     11.74596755809784  -0.05215435659706
  -2    3   -2      10    3   10       1    1     11.74596755809784  -0.05208481021963
  -2   -5    0      10    7    0       1    1     11.74596755809784  -0.05220379335190
  -2   -2    3      10   10    3       1    1     11.74596755809784  -0.05220379335190
   0    1    5       0    1    5       1    1     11.83329937434990  -0.23150471331863
   0    5    1       0    5    1       1    1     11.83329937434990  -0.23149532749813
   0   -5   -1       0    7   11       1    1     11.83329937434990  -0.23149532749813
   0   -1   -5       0   11    7       1    1     11.83329937434990  -0.23150471331863
   1    0    5       1    0    5       1    1     11.83329937434990  -0.23149532749813
   1    1   -4       1    1    8       1    1     11.83329937434990  -0.23179738110170
   1    5    0       1    5    0       1    1     11.83329937434990  -0.23179738110170
   1   -4    1       1    8    1       1    1     11.83329937434990  -0.23150471331863
   4    5    5       4    5    5       1    1     11.83329937434990  -0.23150471331863
   4   -1   -1       4   11   11       1    1     11.83329937434990  -0.23149532749813
   5    0    1       5    0    1       1    1     11.83329937434990  -0.23150471331863
   5    1    0       5    1    0       1    1     11.83329937434990  -0.23179738110170
   5    4    5       5    4    5       1    1     11.83329937434990  -0.23149532749813
   5    5    4       5    5    4       1    1     11.83329937434990  -0.23179738110170
  -5    0   -1       7    0   11       1    1     11.83329937434990  -0.23150471331863
  -5   -5   -4       7    7    8       1    1     11.83329937434990  -0.23179738110170
  -5   -4   -5       7    8    7       1    1     11.83329937434990  -0.23149532749813
  -5   -1    0       7   11    0       1    1     11.83329937434990  -0.23179738110170
  -4    1    1       8    1    1       1    1     11.83329937434990  -0.23149532749813
  -4   -5   -5       8    7    7       1    1     11.83329937434990  -0.23150471331863
  -1    0   -5      11    0    7       1    1     11.83329937434990  -0.23149532749813
  -1    4   -1      11    4   11       1    1     11.83329937434990  -0.23150471331863
  -1   -5    0      11    7    0       1    1     11.83329937434990  -0.23179738110170
  -1   -1    4      11   11    4       1    1     11.83329937434990  -0.23179738110170
   1    4    5       1    4    5       1    1     11.83329937434990   0.00328593758390
   1    5    4       1    5    4       1    1     11.83329937434990   0.00321064321047
   1   -4   -3       1    8    9       1    1     11.83329937434990   0.00325498666597
   1   -3   -4       1    9    8       1    1     11.83329937434990   0.00321064321047
   3    4   -1       3    4   11       1    1     11.83329937434990   0.00322303474601
   3   -1    4       3   11    4       1    1     11.83329937434990   0.00321064321047
   4    1    5       4    1    5       1    1     11.83329937434990   0.00325498666596
   4    3   -1       4    3   11       1    1     11.83329937434990   0.00322303474601
   4    5    1       4    5    1       1    1     11.83329937434990   0.00322303474601
   4   -1    3       4   11    3       1    1     11.83329937434990   0.00328593758390
   5    1    4       5    1    4       1    1     11.83329937434990   0.00321064321047
   5    4    1       5    4    1       1    1     11.83329937434990   0.00322303474601
  -5   -4   -1       7    8   11       1    1     11.83329937434990   0.00322303474601
  -5   -1   -4       7   11    8       1    1     11.83329937434990   0.00321064321047
  -4    1   -3       8    1    9       1    1     11.83329937434990   0.00328593758390
  -4   -5   -1       8    7   11       1    1     11.83329937434990   0.00322303474601
  -4   -3    1       8    9    1       1    1     11.83329937434990   0.00322303474601
  -4   -1   -5       8   11    7       1    1     11.83329937434990   0.00325498666596
  -3    1   -4       9    1    8       1    1     11.83329937434990   0.00321064321047
  -3   -4    1       9    8    1       1    1     11.83329937434990   0.00322303474601
  -1    3    4      11    3    4       1    1     11.83329937434990   0.00321064321047
  -1    4    3      11    4    3       1    1     11.83329937434990   0.00325498666597
  -1   -5   -4      11    7    8       1    1     11.83329937434990   0.00321064321047
  -1   -4   -5      11    8    7       1    1     11.83329937434990   0.00328593758390
  -6   -3   -3       6    9    9       1    1     12.17636460161245   0.10778577529170
  -3   -6   -3       9    6    9       1    1     12.17636460161245   0.10778577529170
   0    3    5       0    3    5       1    1     12.17636460161245   0.01560888372567
   0    3   -3       0    3    9       1    1     12.17636460161245   0.10778577529170
   0    5    3       0    5    3       1    1     12.17636460161245   0.01561157276684
   0   -5   -3       0    7    9       1    1     12.17636460161245   0.01561157276684
   0   -3    3       0    9    3       1    1     12.17636460161245   0.10778577529170
   0   -3   -5       0    9    7       1    1     12.17636460161245   0.01560888372567
   2    5    5       2    5    5       1    1     12.17636460161245   0.01560888372567
   2   -3   -3       2    9    9       1    1     12.17636460161245   0.01561157276684
   3    0    5       3    0    5       1    1     12.17636460161245   0.01561157276684
   3    0   -3       3    0    9       1    1     12.17636460161245   0.10778577529170
   3    3   -2       3    3   10       1    1     12.17636460161245   0.01569510365167
   3    5    0       3    5    0       1    1     12.17636460161245   0.01569510365167
   3   -3    0       3    9    0       1    1     12.17636460161245   0.10805499218282
   3   -2    3       3   10    3       1    1     12.17636460161245   0.01560888372567
   5    0    3       5    0    3       1    1     12.17636460161245   0.01560888372567
   5    2    5       5    2    5       1    1     12.17636460161245   0.01561157276684
   5    3    0       5    3    0       1    1     12.17636460161245   0.01569510365167
   5    5    2       5    5    2       1    1     12.17636460161245   0.01569510365167
  -5    0   -3       7    0    9       1    1     12.17636460161245   0.01560888372567
  -5   -5   -2       7    7   10       1    1     12.17636460161245   0.01569510365167
  -5   -3    0       7    9    0       1    1     12.17636460161245   0.01569510365167
  -5   -2   -5       7   10    7       1    1     12.17636460161245   0.01561157276684
  -3    0    3       9    0    3       1    1     12.17636460161245   0.10778577529170
  -3    0   -5       9    0    7       1    1     12.17636460161245   0.01561157276684
  -3    2   -3       9    2    9       1    1     12.17636460161245   0.01560888372567
  -3    3    0       9    3    0       1    1     12.17636460161245   0.10805499218282
  -3   -5    0       9    7    0       1    1     12.17636460161245   0.01569510365167
  -3   -3    2       9    9    2       1    1     12.17636460161245   0.01569510365167
  -3   -3   -6       9    9    6       1    1     12.17636460161245   0.10805499218282
  -2    3    3      10    3    3       1    1     12.17636460161245   0.01561157276684
  -2   -5   -5      10    7    7       1    1     12.17636460161245   0.01560888372567
   0    0    5       0    0    5       1    1     12.42745008168245   0.14579643094707
   0    0   -5       0    0    7       1    1     12.42745008168245   0.14579643094707
   0    5    0       0    5    0       1    1     12.42745008168245   0.14579643094707
   0   -5    0       0    7    0       1    1     12.42745008168245   0.14579643094707
   1   -3    3       1    9    3       1    1     12.42745008168245   0.00881451185813
   1   -2    4       1   10    4       1    1     12.42745008168245   0.00878112717985
   2   -4   -1       2    8   11       1    1     12.42745008168245   0.00880169939733
   2   -1   -4       2   11    8       1    1     12.42745008168245   0.00881451185813
   3   -3    1       3    9    1       1    1     12.42745008168245   0.00882177578496
   3   -3   -1       3    9   11       1    1     12.42745008168245   0.00880169939733
   3   -1   -3       3   11    9       1    1     12.42745008168245   0.00878112717985
   4   -2    1       4   10    1       1    1     12.42745008168245   0.00882177578496
   5    0    0       5    0    0       1    1     12.42745008168245   0.14579643094707
   5    5    5       5    5    5       1    1     12.42745008168245   0.14579643094707
  -6   -3   -4       6    9    8       1    1     12.42745008168245   0.00878112717985
  -6   -3   -2       6    9   10       1    1     12.42745008168245   0.00884403534944
  -6   -2   -3       6   10    9       1    1     12.42745008168245   0.00881451185813
  -5    0    0       7    0    0       1    1     12.42745008168245   0.14579643094707
  -5   -5   -5       7    7    7       1    1     12.42745008168245   0.14579643094707
  -4    2   -1       8    2   11       1    1     12.42745008168245   0.00882177578496
  -4   -3   -6       8    9    6       1    1     12.42745008168245   0.00880169939733
  -3    1    3       9    1    3       1    1     12.42745008168245   0.00878112717985
  -3    3    1       9    3    1       1    1     12.42745008168245   0.00880169939733
  -3    3   -1       9    3   11       1    1     12.42745008168245   0.00882177578496
  -3   -6   -4       9    6    8       1    1     12.42745008168245   0.00881451185813
  -3   -6   -2       9    6   10       1    1     12.42745008168245   0.00887095758781
  -3   -4   -6       9    8    6       1    1     12.42745008168245   0.00882177578496
  -3   -2   -6       9   10    6       1    1     12.42745008168245   0.00880169939733
  -2    1    4      10    1    4       1    1     12.42745008168245   0.00881451185813
  -2    4    1      10    4    1       1    1     12.42745008168245   0.00880169939733
  -2   -6   -3      10    6    9       1    1     12.42745008168245   0.00878112717985
  -2   -3   -6      10    9    6       1    1     12.42745008168245   0.00882177578496
  -1    2   -4      11    2    8       1    1     12.42745008168245   0.00878112717985
  -1    3   -3      11    3    9       1    1     12.42745008168245   0.00881451185813
   1    3   -3       1    3    9       1    1     12.42745008168245   0.00887095758781
   1    4   -2       1    4   10       1    1     12.42745008168245   0.00884403534944
   3    1   -3       3    1    9       1    1     12.42745008168245   0.00884403534944
   4    1   -2       4    1   10       1    1     12.42745008168245   0.00887095758781
  -6   -4   -3       6    8    9       1    1     12.42745008168245   0.00887095758781
  -4   -6   -3       8    6    9       1    1     12.42745008168245   0.00884403534944
  -4   -1    2       8   11    2       1    1     12.42745008168245   0.00887095758781
  -3   -1    3       9   11    3       1    1     12.42745008168245   0.00884403534944
  -1   -4    2      11    8    2       1    1     12.42745008168245   0.00884403534944
  -1   -3    3      11    9    3       1    1     12.42745008168245   0.00887095758781
   0    2   -4       0    2    8       1    1     12.51002540923926   0.10741484917807
   0    4   -2       0    4   10       1    1     12.51002540923926   0.10743299916997
   0   -4    2       0    8    2       1    1     12.51002540923926   0.10743299916997
   0   -2    4       0   10    4       1    1     12.51002540923926   0.10741484917807
   2    0   -4       2    0    8       1    1     12.51002540923926   0.10743299916997
   2   -4    0       2    8    0       1    1     12.51002540923926   0.10754627775366
   4    0   -2       4    0   10       1    1     12.51002540923926   0.10741484917807
   4   -2    0       4   10    0       1    1     12.51002540923926   0.10754627775366
  -6   -4   -4       6    8    8       1    1     12.51002540923926   0.10741484917807
  -6   -2   -2       6   10   10       1    1     12.51002540923926   0.10743299916997
  -4    0    2       8    0    2       1    1     12.51002540923926   0.10741484917807
  -4    2    0       8    2    0       1    1     12.51002540923926   0.10754627775366
  -4   -6   -4       8    6    8       1    1     12.51002540923926   0.10743299916997
  -4   -4   -6       8    8    6       1    1     12.51002540923926   0.10754627775366
  -2    0    4      10    0    4       1    1     12.51002540923926   0.10743299916997
  -2    4    0      10    4    0       1    1     12.51002540923926   0.10754627775366
  -2   -6   -2      10    6   10       1    1     12.51002540923926   0.10741484917807
  -2   -2   -6      10   10    6       1    1     12.51002540923926   0.10754627775366
   2    4   -2       2    4   10       1    1     12.83501525391470   0.01243196885193
   2   -4   -2       2    8   10       1    1     12.83501525391470   0.01245619302484
   2   -2    4       2   10    4       1    1     12.83501525391470   0.01250835338040
   2   -2   -4       2   10    8       1    1     12.83501525391470   0.01250835338040
   4    2   -2       4    2   10       1    1     12.83501525391470   0.01243196885193
   4   -2    2       4   10    2       1    1     12.83501525391470   0.01248972796495
  -6   -4   -2       6    8   10       1    1     12.83501525391470   0.01243196885193
  -6   -2   -4       6   10    8       1    1     12.83501525391470   0.01250835338040
  -4    2   -2       8    2   10       1    1     12.83501525391470   0.01248972796495
  -4   -6   -2       8    6   10       1    1     12.83501525391470   0.01243196885193
  -4   -2    2       8   10    2       1    1     12.83501525391470   0.01243196885193
  -4   -2   -6       8   10    6       1    1     12.83501525391470   0.01245619302484
  -2    2    4      10    2    4       1    1     12.83501525391470   0.01250835338040
  -2    2   -4      10    2    8       1    1     12.83501525391470   0.01250835338040
  -2    4    2      10    4    2       1    1     12.83501525391470   0.01245619302484
  -2   -6   -4      10    6    8       1    1     12.83501525391470   0.01250835338040
  -2   -4    2      10    8    2       1    1     12.83501525391470   0.01243196885193
  -2   -4   -6      10    8    6       1    1     12.83501525391470   0.01248972796495
   0    4    5       0    4    5       1    1     13.07345697164799   0.01098050630974
   0    5    4       0    5    4       1    1     13.07345697164799   0.01093189033397
   0   -5   -4       0    7    8       1    1     13.07345697164799   0.01093189033397
   0   -4   -5       0    8    7       1    1     13.07345697164799   0.01098050630974
   1    5    5       1    5    5       1    1     13.07345697164799   0.01098050630974
   1   -4   -4       1    8    8       1    1     13.07345697164799   0.01093189033397
   4    0    5       4    0    5       1    1     13.07345697164799   0.01093189033398
   4    4   -1       4    4   11       1    1     13.07345697164799   0.01084935890500
   4    5    0       4    5    0       1    1     13.07345697164799   0.01084935890500
   4   -1    4       4   11    4       1    1     13.07345697164799   0.01098050630974
   5    0    4       5    0    4       1    1     13.07345697164799   0.01098050630974
   5    1    5       5    1    5       1    1     13.07345697164799   0.01093189033398
   5    4    0       5    4    0       1    1     13.07345697164799   0.01084935890500
   5    5    1       5    5    1       1    1     13.07345697164799   0.01084935890500
  -5    0   -4       7    0    8       1    1     13.07345697164799   0.01098050630974
  -5   -5   -1       7    7   11       1    1     13.07345697164799   0.01084935890500
  -5   -4    0       7    8    0       1    1     13.07345697164799   0.01084935890500
  -5   -1   -5       7   11    7       1    1     13.07345697164799   0.01093189033398
  -4    0   -5       8    0    7       1    1     13.07345697164799   0.01093189033398
  -4    1   -4       8    1    8       1    1     13.07345697164799   0.01098050630974
  -4   -5    0       8    7    0       1    1     13.07345697164799   0.01084935890500
  -4   -4    1       8    8    1       1    1     13.07345697164799   0.01084935890500
  -1    4    4      11    4    4       1    1     13.07345697164799   0.01093189033397
  -1   -5   -5      11    7    7       1    1     13.07345697164799   0.01098050630974
   1    2   -4       1    2    8       1    1     13.07345697164799   0.02627717035916
   1    5   -1       1    5   11       1    1     13.07345697164799   0.02626537242327
   1   -5   -1       1    7   11       1    1     13.07345697164799   0.02632867531743
   1   -4    2       1    8    2       1    1     13.07345697164799   0.02631166245594
   1   -1    5       1   11    5       1    1     13.07345697164799   0.02630200283379
   1   -1   -5       1   11    7       1    1     13.07345697164799   0.02631166245594
   2    1   -4       2    1    8       1    1     13.07345697164799   0.02626537242327
   2   -4    1       2    8    1       1    1     13.07345697164799   0.02636693028619
   4   -2   -1       4   10   11       1    1     13.07345697164799   0.02632867531743
   4   -1   -2       4   11   10       1    1     13.07345697164799   0.02630200283379
   5    1   -1       5    1   11       1    1     13.07345697164799   0.02627717035916
   5   -1    1       5   11    1       1    1     13.07345697164799   0.02636693028619
  -6   -5   -4       6    7    8       1    1     13.07345697164799   0.02627717035916
  -6   -4   -5       6    8    7       1    1     13.07345697164799   0.02630200283379
  -6   -2   -1       6   10   11       1    1     13.07345697164799   0.02626537242327
  -6   -1   -2       6   11   10       1    1     13.07345697164799   0.02631166245594
  -5    1   -1       7    1   11       1    1     13.07345697164799   0.02636693028619
  -5   -6   -4       7    6    8       1    1     13.07345697164799   0.02626537242327
  -5   -4   -6       7    8    6       1    1     13.07345697164799   0.02632867531743
  -5   -1    1       7   11    1       1    1     13.07345697164799   0.02627717035916
  -4    1    2       8    1    2       1    1     13.07345697164799   0.02630200283379
  -4    2    1       8    2    1       1    1     13.07345697164799   0.02632867531743
  -4   -6   -5       8    6    7       1    1     13.07345697164799   0.02631166245594
  -4   -5   -6       8    7    6       1    1     13.07345697164799   0.02636693028619
  -2    4   -1      10    4   11       1    1     13.07345697164799   0.02636693028619
  -2   -6   -1      10    6   11       1    1     13.07345697164799   0.02627717035916
  -2   -1    4      10   11    4       1    1     13.07345697164799   0.02626537242327
  -2   -1   -6      10   11    6       1    1     13.07345697164799   0.02632867531743
  -1    1    5      11    1    5       1    1     13.07345697164799   0.02631166245594
  -1    1   -5      11    1    7       1    1     13.07345697164799   0.02630200283379
  -1    4   -2      11    4   10       1    1     13.07345697164799   0.02631166245594
  -1    5    1      11    5    1       1    1     13.07345697164799   0.02632867531743
  -1   -6   -2      11    6   10       1    1     13.07345697164799   0.02630200283379
  -1   -5    1      11    7    1       1    1     13.07345697164799   0.02626537242327
  -1   -2    4      11   10    4       1    1     13.07345697164799   0.02627717035916
  -1   -2   -6      11   10    6       1    1     13.07345697164799   0.02636693028619
   1   -2   -5       1   10    7       1    1     13.15197693872044   0.04126917772724
   2    3   -3       2    3    9       1    1     13.15197693872044   0.04126264224112
   2    5   -1       2    5   11       1    1     13.15197693872044   0.04127139124843
   2   -3    3       2    9    3       1    1     13.15197693872044   0.04126917772724
   2   -1    5       2   11    5       1    1     13.15197693872044   0.04129002274084
   3    2   -3       3    2    9       1    1     13.15197693872044   0.04127139124843
   3   -2   -3       3   10    9       1    1     13.15197693872044   0.04129002274084
   5    2   -1       5    2   11       1    1     13.15197693872044   0.04126264224112
  -6   -5   -3       6    7    9       1    1     13.15197693872044   0.04126264224113
  -6   -3   -5       6    9    7       1    1     13.15197693872044   0.04129002274084
  -6   -3   -1       6    9   11       1    1     13.15197693872044   0.04127139124843
  -5   -6   -3       7    6    9       1    1     13.15197693872044   0.04127139124843
  -5   -2    1       7   10    1       1    1     13.15197693872044   0.04126264224112
  -3    2    3       9    2    3       1    1     13.15197693872044   0.04129002274084
