  3.813804  27.923611
  3.813804  27.907998
  3.813804   0.078202
  3.813804   0.078159
  7.141223  -0.000016
  7.141223  -0.000016
  7.141223  -0.000015
  7.141223  -0.000015
  8.527925   0.078685
  8.527925   0.078642
  8.527925  -0.008972
  8.527925  -0.008953
  8.527926  27.908038
  8.527926  27.923887
  8.527926   0.000238
  8.527926   0.000238
  8.949149   0.000277
  8.949149   0.000277
  8.949149   0.000277
  8.949149   0.000277
  8.949149   0.000000
  8.949149   0.000000
  8.949149  -0.000000
  8.949149  -0.000000
 10.448802   0.000056
 10.448802   0.000056
 10.448802   0.000049
 10.448802   0.000049
 11.441412   0.078639
 11.441412   0.078667
 11.441412   0.000104
 11.441412   0.000106
 11.758727   0.000184
 11.758727   0.000184
 11.758727   0.000184
 11.758727   0.000184
 11.758727   0.000012
 11.758727   0.000012
 11.758727   0.000011
 11.758727   0.000011
 12.936688  -0.000016
 12.936688  -0.000016
 12.936688  -0.000015
 12.936688  -0.000015
 12.936688   0.000006
 12.936688   0.000006
 12.936688   0.000006
 12.936688   0.000006
 13.750866   0.000174
 13.750866   0.000195
 13.750866   0.000104
 13.750866   0.000085
 13.750867   0.078163
 13.750867   0.078191
 13.750867   0.000099
 13.750867   0.000099
 13.763834   0.000000
 13.763834   0.000000
 13.763834   0.000002
 13.763834   0.000002
 13.763834   0.000000
 13.763834   0.000000
 13.763834   0.000002
 13.763834   0.000002
 15.017931   0.000000
 15.017931   0.000000
 15.017931  -0.000000
 15.017931   0.000000
 15.017932   0.000056
 15.017932   0.000056
 15.017932   0.000049
 15.017932   0.000049
 15.017932   0.000000
 15.017932   0.000000
 15.017932   0.000001
 15.017932   0.000001
 15.724717   0.000174
 15.724717   0.000195
 15.724717  -0.000038
 15.724717  -0.000009
 15.724718  -0.008951
 15.724718  -0.008970
 15.724718   0.000063
 15.724718   0.000062
 15.736059   0.000000
 15.736059   0.000000
 15.736059  -0.000000
 15.736059  -0.000000
 15.736059   0.000000
 15.736059   0.000000
 15.736059  -0.000000
 15.736059  -0.000000
 15.736059   0.000000
 15.736059   0.000000
 15.736059   0.000002
