  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
  -2   -1    2       8    9    2       1    2     15.95708208832438   0.00000285552244
  -2   -1   -3       8    9    7       1    2     15.95708208832438   0.00000391771108
  -1   -2    2       9    8    2       1    2     15.95708208832438   0.00000292934190
  -1   -2   -3       9    8    7       1    2     15.95708208832438   0.00000396205780
  -3   -1    1       7    9    1       1    2     17.48725119822625   0.00000073749232
  -3   -1   -2       7    9    8       1    2     17.48725119822625   0.00000073574609
   0    2    1       0    2    1       1    2     17.48725119822625  -0.00000006117689
   0    2   -2       0    2    8       1    2     17.48725119822625  -0.00000006321237
   2    0    1       2    0    1       1    2     17.48725119822625  -0.00000005158149
   2    0   -2       2    0    8       1    2     17.48725119822625  -0.00000005281688
  -1   -3    1       9    7    1       1    2     17.48725119822625   0.00000089922494
  -1   -3   -2       9    7    8       1    2     17.48725119822625   0.00000089731867
   2    3    0       2    3    0       1    2     17.68640498548104  -0.00000002798936
   2    3   -1       2    3    9       1    2     17.68640498548104  -0.00000002785475
   3    2    0       3    2    0       1    2     17.68640498548104   0.00000025697839
   3    2   -1       3    2    9       1    2     17.68640498548104   0.00000026085137
  -4   -3    0       6    7    0       1    2     17.68640498548104   0.00000012281845
  -4   -3   -1       6    7    9       1    2     17.68640498548104   0.00000011971990
  -3   -4    0       7    6    0       1    2     17.68640498548105   0.00000012575261
  -3   -4   -1       7    6    9       1    2     17.68640498548105   0.00000012284888
   1    2    2       1    2    2       1    2     18.49051349554009   0.00000002728402
   1    2   -3       1    2    7       1    2     18.49051349554009   0.00000004793289
   2    1    2       2    1    2       1    2     18.49051349554009  -0.00000008069298
   2    1   -3       2    1    7       1    2     18.49051349554009   0.00000005054195
  -3   -2    2       7    8    2       1    2     18.49051349554009   0.00000327752202
  -3   -2   -3       7    8    7       1    2     18.49051349554009   0.00000435718387
  -2   -3    2       8    7    2       1    2     18.49051349554009   0.00000326303191
  -2   -3   -3       8    7    7       1    2     18.49051349554009   0.00000434649492
   0    0    3       0    0    3       1    2     19.06901954380031   0.00004308020313
   0    0   -4       0    0    6       1    2     19.06901954380031   0.00000447436338
  -1   -1    3       9    9    3       1    2     19.06901954380031   0.00005722349011
  -1   -1   -4       9    9    6       1    2     19.06901954380031   0.00000655897630
   2    2    2       2    2    2       1    2     19.06902056203410   0.00010585906164
   2    2   -3       2    2    7       1    2     19.06902056203410   0.00008533501953
  -3   -3    2       7    7    2       1    2     19.06902056203410   0.00023827597294
  -3   -3   -3       7    7    7       1    2     19.06902056203410   0.00029672165530
   3    3    0       3    3    0       1    2     19.06902158026784   0.00027282933284
   3    3   -1       3    3    9       1    2     19.06902158026784   0.00027338858348
  -4   -4    0       6    6    0       1    2     19.06902158026784   0.00000264681742
  -4   -4   -1       6    6    9       1    2     19.06902158026784   0.00000259473312
   0   -2    2       0    8    2       1    2     19.07837368027971   0.00000074653985
   0   -2   -3       0    8    7       1    2     19.07837368027971   0.00000087375046
   1   -1    2       1    9    2       1    2     19.07837368027971  -0.00000000787112
   1   -1   -3       1    9    7       1    2     19.07837368027971   0.00000000282053
  -2    0    2       8    0    2       1    2     19.07837368027971   0.00000090169667
  -2    0   -3       8    0    7       1    2     19.07837368027971   0.00000106109549
  -1    1    2       9    1    2       1    2     19.07837368027971  -0.00000000807702
  -1    1   -3       9    1    7       1    2     19.07837368027971   0.00000000987426
   3    1    0       3    1    0       1    2     19.07837469801426   0.00000003719335
   3    1   -1       3    1    9       1    2     19.07837469801426   0.00000003351051
   1    3    0       1    3    0       1    2     19.07837469801426   0.00000004754511
   1    3   -1       1    3    9       1    2     19.07837469801426   0.00000004273315
  -4   -2    0       6    8    0       1    2     19.07837469801426   0.00000016891320
  -4   -2   -1       6    8    9       1    2     19.07837469801426   0.00000016735888
  -2   -4    0       8    6    0       1    2     19.07837469801426   0.00000011169379
  -2   -4   -1       8    6    9       1    2     19.07837469801426   0.00000011050130
   2    3    1       2    3    1       1    2     19.26108309699777   0.00001280725251
   2    3   -2       2    3    8       1    2     19.26108309699777   0.00001288791632
   3    2    1       3    2    1       1    2     19.26108309699777   0.00001352637436
   3    2   -2       3    2    8       1    2     19.26108309699777   0.00001352241431
  -4   -3    1       6    7    1       1    2     19.26108309699777   0.00000006007065
  -4   -3   -2       6    7    8       1    2     19.26108309699777   0.00000005864844
  -3   -4    1       7    6    1       1    2     19.26108309699777   0.00000006055598
  -3   -4   -2       7    6    8       1    2     19.26108309699777   0.00000005917636
   0   -1    3       0    9    3       1    2     20.00198650631466   0.00000004993899
   0   -1   -4       0    9    6       1    2     20.00198650631466   0.00000016912566
  -1    0    3       9    0    3       1    2     20.00198650631466   0.00000024475465
  -1    0   -4       9    0    6       1    2     20.00198650631466   0.00000023871658
   1   -2    0       1    8    0       1    2     20.01981858169290   0.00000010806132
   1   -2   -1       1    8    9       1    2     20.01981858169290   0.00000010715224
  -2    1    0       8    1    0       1    2     20.01981858169290   0.00000012851940
  -2    1   -1       8    1    9       1    2     20.01981858169290   0.00000012755041
   1    1    3       1    1    3       1    2     20.53796289959944   0.00004339453448
   1    1   -4       1    1    6       1    2     20.53796289959944   0.00000452510741
  -2   -2    3       8    8    3       1    2     20.53796289959944   0.00024134105084
  -2   -2   -4       8    8    6       1    2     20.53796289959944   0.00001476572375
   3    3    1       3    3    1       1    2     20.53796447527663   0.00008375678720
   3    3   -2       3    3    8       1    2     20.53796447527663   0.00008398141912
  -4   -4    1       6    6    1       1    2     20.53796447527663   0.00000302704359
  -4   -4   -2       6    6    8       1    2     20.53796447527663   0.00000304223323
  -3   -1    2       7    9    2       1    2     20.54664829084964   0.00000001245226
  -3   -1   -3       7    9    7       1    2     20.54664829084964   0.00000008687980
   0    2    2       0    2    2       1    2     20.54664829084964  -0.00000000716442
   0    2   -3       0    2    7       1    2     20.54664829084964   0.00000000322405
   2    0    2       2    0    2       1    2     20.54664829084964  -0.00000000711384
   2    0   -3       2    0    7       1    2     20.54664829084964   0.00000001049867
  -1   -3    2       9    7    2       1    2     20.54664829084964  -0.00000001308244
  -1   -3   -3       9    7    7       1    2     20.54664829084964   0.00000004683024
   3    1    1       3    1    1       1    2     20.54664892085410   0.00000001037595
   3    1   -2       3    1    8       1    2     20.54664892085410   0.00000001027251
   1    3    1       1    3    1       1    2     20.54664892085411   0.00000000136018
   1    3   -2       1    3    8       1    2     20.54664892085411   0.00000000162257
  -4   -2    1       6    8    1       1    2     20.54664892085411   0.00000117644721
  -4   -2   -2       6    8    8       1    2     20.54664892085411   0.00000117343414
  -2   -4    1       8    6    1       1    2     20.54664892085411   0.00000103404478
  -2   -4   -2       8    6    8       1    2     20.54664892085411   0.00000102954247
   0    1    3       0    1    3       1    2     20.71641067005904   0.00000053436700
   0    1   -4       0    1    6       1    2     20.71641067005904   0.00000006879266
   1    0    3       1    0    3       1    2     20.71641067005904   0.00000053437777
   1    0   -4       1    0    6       1    2     20.71641067005904   0.00000006877152
  -2   -1    3       8    9    3       1    2     20.71641067005904   0.00001040016921
  -2   -1   -4       8    9    6       1    2     20.71641067005904   0.00000055368305
  -1   -2    3       9    8    3       1    2     20.71641067005904   0.00001055562913
  -1   -2   -4       9    8    6       1    2     20.71641067005904   0.00000051544610
   0   -3    0       0    7    0       1    2     20.73362830996155   0.00000021139995
   0   -3   -1       0    7    9       1    2     20.73362830996155   0.00000021058813
   2   -1    0       2    9    0       1    2     20.73362830996155   0.00000003680691
   2   -1   -1       2    9    9       1    2     20.73362830996155   0.00000003631073
  -3    0    0       7    0    0       1    2     20.73362830996155   0.00000024486600
  -3    0   -1       7    0    9       1    2     20.73362830996155   0.00000024398463
  -1    2    0       9    2    0       1    2     20.73362830996155   0.00000003686677
  -1    2   -1       9    2    9       1    2     20.73362830996155   0.00000003637020
   1   -2    1       1    8    1       1    2     21.42366767859558   0.00000026187788
   1   -2   -2       1    8    8       1    2     21.42366767859558   0.00000026285467
  -2    1    1       8    1    1       1    2     21.42366767859558   0.00000026168283
  -2    1   -2       8    1    8       1    2     21.42366767859558   0.00000026236278
   2    3    2       2    3    2       1    2     22.07600787251767   0.00000403258370
   2    3   -3       2    3    7       1    2     22.07600787251767   0.00000434449097
   3    2    2       3    2    2       1    2     22.07600787251767   0.00000394295176
   3    2   -3       3    2    7       1    2     22.07600787251767   0.00000429740863
  -4   -3    2       6    7    2       1    2     22.07600787251767   0.00000009117688
  -4   -3   -3       6    7    7       1    2     22.07600787251767   0.00000002897926
  -3   -4    2       7    6    2       1    2     22.07600787251767   0.00000009161197
  -3   -4   -3       7    6    7       1    2     22.07600787251767   0.00000002861328
   0   -3    1       0    7    1       1    2     22.09216475709529   0.00000025288735
   0   -3   -2       0    7    8       1    2     22.09216475709529   0.00000025332537
   2   -1    1       2    9    1       1    2     22.09216475709529   0.00000029938532
   2   -1   -2       2    9    8       1    2     22.09216475709529   0.00000030018853
  -3    0    1       7    0    1       1    2     22.09216475709529   0.00000025322132
  -3    0   -2       7    0    8       1    2     22.09216475709529   0.00000025332261
  -1    2    1       9    2    1       1    2     22.09216475709529   0.00000029940953
  -1    2   -2       9    2    8       1    2     22.09216475709529   0.00000030013090
   1    2    3       1    2    3       1    2     22.72532269530542   0.00000004970411
   1    2   -4       1    2    6       1    2     22.72532269530542   0.00000014923723
   2    1    3       2    1    3       1    2     22.72532269530542   0.00000023910890
   2    1   -4       2    1    6       1    2     22.72532269530542   0.00000021595307
  -3   -2    3       7    8    3       1    2     22.72532269530542   0.00000544229138
  -3   -2   -4       7    8    6       1    2     22.72532269530542   0.00000017711625
  -2   -3    3       8    7    3       1    2     22.72532269530542   0.00000542946347
  -2   -3   -4       8    7    6       1    2     22.72532269530542   0.00000017751806
   3    4    0       3    4    0       1    2     22.72532440412338   0.00000027182258
   3    4   -1       3    4    9       1    2     22.72532440412338   0.00000027465276
   4    3    0       4    3    0       1    2     22.72532440412338   0.00000029892210
   4    3   -1       4    3    9       1    2     22.72532440412338   0.00000030119078
  -5   -4    0       5    6    0       1    2     22.72532440412338   0.00000000063967
  -5   -4   -1       5    6    9       1    2     22.72532440412338   0.00000000077898
  -4   -5    0       6    5    0       1    2     22.72532440412338   0.00000000064697
  -4   -5   -1       6    5    9       1    2     22.72532440412338   0.00000000077965
   0    3    0       0    3    0       1    2     22.74101940219185   0.00000011677664
   0    3   -1       0    3    9       1    2     22.74101940219185   0.00000011594296
   3    0    0       3    0    0       1    2     22.74101940219185   0.00000014015191
   3    0   -1       3    0    9       1    2     22.74101940219185   0.00000013927667
  -4   -1    0       6    9    0       1    2     22.74101940219185   0.00000000134831
  -4   -1   -1       6    9    9       1    2     22.74101940219185   0.00000000147578
  -1   -4    0       9    6    0       1    2     22.74101940219185   0.00000000104448
  -1   -4   -1       9    6    9       1    2     22.74101940219185   0.00000000115689
   2    2    3       2    2    3       1    2     23.19846433435396   0.00005610213579
   2    2   -4       2    2    6       1    2     23.19846433435396   0.00000580680089
  -3   -3    3       7    7    3       1    2     23.19846433435396   0.00028055482578
  -3   -3   -4       7    7    6       1    2     23.19846433435396   0.00000535996755
   3    3    2       3    3    2       1    2     23.19846517133696  -0.00000859361750
   3    3   -3       3    3    7       1    2     23.19846517133696  -0.00000090868444
  -4   -4    2       6    6    2       1    2     23.19846517133696   0.00000535427687
  -4   -4   -3       6    6    7       1    2     23.19846517133696   0.00000217758503
   0   -2    3       0    8    3       1    2     23.20615316163803   0.00000116605505
   0   -2   -4       0    8    6       1    2     23.20615316163803   0.00000007471445
   1   -1    3       1    9    3       1    2     23.20615316163803   0.00000000542749
   1   -1   -4       1    9    6       1    2     23.20615316163803   0.00000002098354
  -2    0    3       8    0    3       1    2     23.20615316163803   0.00000142624383
  -2    0   -4       8    0    6       1    2     23.20615316163803   0.00000009561255
  -1    1    3       9    1    3       1    2     23.20615316163803   0.00000002016994
  -1    1   -4       9    1    6       1    2     23.20615316163803   0.00000003049172
   3    1    2       3    1    2       1    2     23.20615399834372   0.00000089821904
   3    1   -3       3    1    7       1    2     23.20615399834372   0.00000106119750
   1    3    2       1    3    2       1    2     23.20615399834372   0.00000074335058
   1    3   -3       1    3    7       1    2     23.20615399834372   0.00000087425003
  -4   -2    2       6    8    2       1    2     23.20615399834372   0.00000024704098
  -4   -2   -3       6    8    7       1    2     23.20615399834372   0.00000032393714
  -2   -4    2       8    6    2       1    2     23.20615399834372   0.00000035656305
  -2   -4   -3       8    6    7       1    2     23.20615399834372   0.00000045325104
   2    4    0       2    4    0       1    2     23.20615483504937   0.00000006223797
   2    4   -1       2    4    9       1    2     23.20615483504937   0.00000006134384
   4    2    0       4    2    0       1    2     23.20615483504937   0.00000003638492
   4    2   -1       4    2    9       1    2     23.20615483504937   0.00000003559663
  -5   -3    0       5    7    0       1    2     23.20615483504937  -0.00000000037175
  -5   -3   -1       5    7    9       1    2     23.20615483504937  -0.00000000022273
  -3   -5    0       7    5    0       1    2     23.20615483504938  -0.00000000019165
  -3   -5   -1       7    5    9       1    2     23.20615483504938  -0.00000000008227
   3    4    1       3    4    1       1    2     23.97124882086143   0.00000109980915
   3    4   -2       3    4    8       1    2     23.97124882086143   0.00000106059440
   4    3    1       4    3    1       1    2     23.97124882086143   0.00000113593840
   4    3   -2       4    3    8       1    2     23.97124882086143   0.00000109313773
  -5   -4    1       5    6    1       1    2     23.97124882086143   0.00000000014844
  -5   -4   -2       5    6    8       1    2     23.97124882086143   0.00000000010217
  -4   -5    1       6    5    1       1    2     23.97124882086143   0.00000000014902
  -4   -5   -2       6    5    8       1    2     23.97124882086143   0.00000000010305
   1   -2    2       1    8    2       1    2     23.98612803936704  -0.00000000827821
   1   -2   -3       1    8    7       1    2     23.98612803936704  -0.00000000315241
  -2    1    2       8    1    2       1    2     23.98612803936704  -0.00000000986713
  -2    1   -3       8    1    7       1    2     23.98612803936704  -0.00000000137659
   0    3    1       0    3    1       1    2     23.98612857903231   0.00000027485603
   0    3   -2       0    3    8       1    2     23.98612857903231   0.00000027644601
   3    0    1       3    0    1       1    2     23.98612857903231   0.00000027448517
   3    0   -2       3    0    8       1    2     23.98612857903231   0.00000027591287
  -4   -1    1       6    9    1       1    2     23.98612857903231   0.00000000013238
  -4   -1   -2       6    9    8       1    2     23.98612857903231   0.00000000003558
  -1   -4    1       9    6    1       1    2     23.98612857903231   0.00000000012774
  -1   -4   -2       9    6    8       1    2     23.98612857903231   0.00000000003762
   0    0    4       0    0    4       1    2     24.42026022379483   0.00000142461010
   0    0   -5       0    0    5       1    2     24.42026022379483   0.00000007821586
  -1   -1    4       9    9    4       1    2     24.42026022379483   0.00000239844883
  -1   -1   -5       9    9    5       1    2     24.42026022379483   0.00000025856721
   4    4    0       4    4    0       1    2     24.42026287415146   0.00000935493810
   4    4   -1       4    4    9       1    2     24.42026287415146   0.00000942229246
  -5   -5    0       5    5    0       1    2     24.42026287415146   0.00000014338804
  -5   -5   -1       5    5    9       1    2     24.42026287415146   0.00000012260052
   0    2    3       0    2    3       1    2     24.42756554110311   0.00000000572424
   0    2   -4       0    2    6       1    2     24.42756554110311   0.00000002093705
   2    0    3       2    0    3       1    2     24.42756554110311   0.00000002059172
   2    0   -4       2    0    6       1    2     24.42756554110311   0.00000003032356
  -3   -1    3       7    9    3       1    2     24.42756554110311   0.00000032746515
  -3   -1   -4       7    9    6       1    2     24.42756554110311   0.00000003003198
  -1   -3    3       9    7    3       1    2     24.42756554110311   0.00000025004295
  -1   -3   -4       9    7    6       1    2     24.42756554110311   0.00000002698828
   2    4    1       2    4    1       1    2     24.42756686588514   0.00000100001754
   2    4   -2       2    4    8       1    2     24.42756686588514   0.00000100355426
   4    2    1       4    2    1       1    2     24.42756686588514   0.00000082259596
   4    2   -2       4    2    8       1    2     24.42756686588514   0.00000082559325
  -5   -3    1       5    7    1       1    2     24.42756686588514   0.00000000869704
  -5   -3   -2       5    7    8       1    2     24.42756686588514   0.00000000794599
  -3   -5    1       7    5    1       1    2     24.42756686588515   0.00000000903983
  -3   -5   -2       7    5    8       1    2     24.42756686588515   0.00000000838678
   0   -3    2       0    7    2       1    2     24.58504718670786   0.00000002272317
   0   -3   -3       0    7    7       1    2     24.58504718670786   0.00000002916362
   2   -1    2       2    9    2       1    2     24.58504718670786   0.00000040160699
   2   -1   -3       2    9    7       1    2     24.58504718670786   0.00000046066799
  -3    0    2       7    0    2       1    2     24.58504718670786   0.00000003459236
  -3    0   -3       7    0    7       1    2     24.58504718670786   0.00000004421706
  -1    2    2       9    2    2       1    2     24.58504718670786   0.00000040191194
  -1    2   -3       9    2    7       1    2     24.58504718670786   0.00000046083064
   0   -1    4       0    9    4       1    2     25.15553750637842   0.00000003921495
   0   -1   -5       0    9    5       1    2     25.15553750637842   0.00000000599544
  -1    0    4       9    0    4       1    2     25.15553750637842   0.00000004803897
  -1    0   -5       9    0    5       1    2     25.15553750637842   0.00000000674165
   1    1    4       1    1    4       1    2     25.58377460620971   0.00000138286097
   1    1   -5       1    1    5       1    2     25.58377460620971   0.00000006084812
  -2   -2    4       8    8    4       1    2     25.58377460620971   0.00000518746536
  -2   -2   -5       8    8    5       1    2     25.58377460620971   0.00000010581439
   4    4    1       4    4    1       1    2     25.58377688304963   0.00000867885681
   4    4   -2       4    4    8       1    2     25.58377688304963   0.00000781469872
  -5   -5    1       5    5    1       1    2     25.58377688304963   0.00000031679782
  -5   -5   -2       5    5    8       1    2     25.58377688304963   0.00000021739476
   0    1    4       0    1    4       1    2     25.72724769746181   0.00000001625244
   0    1   -5       0    1    5       1    2     25.72724769746181   0.00000000069702
   1    0    4       1    0    4       1    2     25.72724769746181   0.00000001624760
   1    0   -5       1    0    5       1    2     25.72724769746181   0.00000000069750
  -2   -1    4       8    9    4       1    2     25.72724769746181   0.00000014058039
  -2   -1   -5       8    9    5       1    2     25.72724769746181   0.00000000547339
  -1   -2    4       9    8    4       1    2     25.72724769746181   0.00000013324563
  -1   -2   -5       9    8    5       1    2     25.72724769746181   0.00000000508374
   2    3    3       2    3    3       1    2     25.72724870374747   0.00001233977635
   2    3   -4       2    3    6       1    2     25.72724870374747   0.00000060213037
   3    2    3       3    2    3       1    2     25.72724870374747   0.00001216854850
   3    2   -4       3    2    6       1    2     25.72724870374747   0.00000064295528
  -4   -3    3       6    7    3       1    2     25.72724870374747   0.00000006449694
  -4   -3   -4       6    7    6       1    2     25.72724870374747   0.00000000430671
  -3   -4    3       7    6    3       1    2     25.72724870374747   0.00000006398554
  -3   -4   -4       7    6    6       1    2     25.72724870374747   0.00000000415218
  -5   -2    0       5    8    0       1    2     25.74111492747698   0.00000000003291
  -5   -2   -1       5    8    9       1    2     25.74111492747698   0.00000000002541
   1    4    0       1    4    0       1    2     25.74111492747699   0.00000000403987
   1    4   -1       1    4    9       1    2     25.74111492747699   0.00000000401716
   4    1    0       4    1    0       1    2     25.74111492747699   0.00000000540836
   4    1   -1       4    1    9       1    2     25.74111492747699   0.00000000538275
  -2   -5    0       8    5    0       1    2     25.74111492747699   0.00000000002665
  -2   -5   -1       8    5    9       1    2     25.74111492747699   0.00000000002044
   3    4    2       3    4    2       1    2     26.28652832820757   0.00000045638625
   3    4   -3       3    4    7       1    2     26.28652832820757   0.00000061595310
   4    3    2       4    3    2       1    2     26.28652832820757   0.00000049432702
   4    3   -3       4    3    7       1    2     26.28652832820757   0.00000064786914
  -5   -4    2       5    6    2       1    2     26.28652832820757   0.00000000020537
  -5   -4   -3       5    6    7       1    2     26.28652832820757   0.00000000056682
  -4   -5    2       6    5    2       1    2     26.28652832820757   0.00000000020670
  -4   -5   -3       6    5    7       1    2     26.28652832820757   0.00000000058134
   0    3    2       0    3    2       1    2     26.30009820757100  -0.00000000521574
   0    3   -3       0    3    7       1    2     26.30009820757100  -0.00000000073543
   3    0    2       3    0    2       1    2     26.30009820757100  -0.00000000421166
   3    0   -3       3    0    7       1    2     26.30009820757100   0.00000000235660
  -4   -1    2       6    9    2       1    2     26.30009820757100   0.00000000168899
  -4   -1   -3       6    9    7       1    2     26.30009820757100   0.00000000103488
  -1   -4    2       9    6    2       1    2     26.30009820757100   0.00000000128693
  -1   -4   -3       9    6    7       1    2     26.30009820757100   0.00000000083173
   3    3    3       3    3    3       1    2     26.69662878684774   0.00030003029644
   3    3   -4       3    3    6       1    2     26.69662878684774   0.00001902477556
  -4   -4    3       6    6    3       1    2     26.69662878684774   0.00000392170631
  -4   -4   -4       6    6    6       1    2     26.69662878684774   0.00000015353031
   1    3    3       1    3    3       1    2     26.70331038788744   0.00000115933618
   1    3   -4       1    3    6       1    2     26.70331038788744   0.00000007005912
